Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1967 01:00,cam rahn bay (viet nam),,,cigar,30,30sec+,Saw UFO when in Viet Nam..no doubt about it.,4/27/2007,11.893334,109.170167
1/1/1967 23:00,yoza dakke air station&#44 okinawa (japan),,,light,900,15 min,This incident took place in 1967 or 1968 while I was stationed in Okinawa in the Air Force. I was assigned to maintain and operate a sm,6/18/2004,26.212401,127.680932
1/7/1967 21:30,woy woy (australia),,au,disk,300,5 minutes,Repeated sightings of similar UFO&#39s over a period of years always landing at one sight.,5/11/2005,-33.484329,151.324707
1/15/1967 01:30,forbes afb,ks,,disk,180,2-3 minutes,I was in a van on the base after working on C-130 aircraft that night. I remember it was very cold and were in the van smoking cigarett,2/24/2005,38.950279,-95.664169
2/1/1967 00:15,fort bliss,tx,,disk,300,5+ minutes,On an evening in February&#441967 at 12;15am a friend and I were walking back to our billets from across the base at Ft. Bliss on a saturd,12/2/2000,31.812438,-106.421321
2/2/1967 21:00,lakeview,or,us,other,2100,35 minutes,WE SAW A QUARTER MOON  SHAPED&#44 CREAM COLORED GLOW WITH WHITE PORTHOLE LIGHTS ON BOTH SIDES,1/10/2009,42.1888889,-120.3447222
2/13/1967 22:19,stony point,ny,us,unknown,180,2-3 min.,appeared over barn with vaacum sound.     about 150 ft. long.  disappeared quietly into space,6/2/1998,41.2294444,-73.9875
2/15/1967 20:00,andover,ma,us,light,60,1 minute,High altitude point of light makes high speed instantaneous 90 degree turn and  accelerates rapidly,1/27/2005,42.6583333,-71.1375
2/20/1967 19:30,meriden,ct,us,unknown,360,6 minutes,Light on a dimmer switch,7/4/2012,41.5380556,-72.8075
3/1/1967 19:30,whittier,ca,us,oval,2,2 seconds,Two observers witnessed 500-foot long oval craft  with lighted porthole windows flying low over Whittier.,4/16/2005,33.9791667,-118.0319444
3/2/1967 19:50,hickman,ky,us,formation,1200,20 minutes,6 objects disappear and reappear jumping about 5 miles of airspace to dodge an airplane.,7/3/2013,36.5711111,-89.1861111
3/3/1967 22:00,oak grove,la,us,unknown,1800,30 minutes,My girlfriend and I were having a romantic evening in the front seat of my car one evening.  I looked across a field that lay in front,9/2/2005,32.8608333,-91.3883333
3/10/1967 23:00,mt. washington,nh,,circle,120,2 min,Three incidents that happened to me in the White Mountains. 500 Lights On Object0: Yes,3/19/2009,44.271026,-71.305528
3/15/1967 08:00,san angelo,tx,us,circle,3600,1 hr,Why would the Air Force sent a photo-recon jet to look at a weather balloon?,5/2/2011,31.4636111,-100.4366667
3/15/1967 18:00,norwalk,oh,us,cigar,120,2 min.,Grey Banana W/O lights or sound,12/23/2002,41.2425000,-82.6158333
3/16/1967 23:00,galesburg,il,us,oval,180,2 to 3 minutes,Close encounter with saucer shaped object.,3/2/2004,40.9477778,-90.3711111
4/1/1967 00:00,valdosta,ga,us,disk,180,2-3 minutes,The craft moved about in the sky just like a hummingbird or a bee. It looked to be the size of a VW Bug.,10/31/2008,30.8325000,-83.2786111
4/1/1967 17:45,las vegas,nv,us,light,120,2 minutes,pulsating white round  light that changed between white and blue,7/16/2003,36.1750000,-115.1363889
4/1/1967 21:00,homestead,fl,us,unknown,7200,2 hours,Red lights along the side&#44 white light in front&#44  in a search-like pattern: slow over water&#44 very fast over land.,6/20/2005,25.4683333,-80.4777778
4/1/1967 21:00,tampa (18 miles of) ??,fl,,light,45,30-45 seconds,I WAS BORN IN 1951&#44SO I WAS 16 YEARS OLD AT THE TIME OF THE SIGHTING. I LIVED AND STILL LIVE ABOUT 5 MILES EAST OF LAKE THONOTOSASSA.I,4/1/2000,27.950575,-82.457178
4/1/1967 23:00,miami (and vicinity),fl,us,other,18000,5 hours,Witness tracked UFO&#39s and USAF F-4 &quot;Phantoms&quot; on radar in Florida during 1967.,12/16/1999,25.7738889,-80.1938889
4/5/1967 22:00,middle of desert,tx,,light,2700,45 minutes,Texas 1967&#44 Triangle of lights turning around common center&#44 with many smaller companion lights.,4/27/2004,31.754336,-106.305807
4/7/1967 10:00,miami,fl,us,disk,600,10 minutes,Follow up on the Crestview Elementary sighting. Date was April 7&#44 1967.,9/24/2012,25.7738889,-80.1938889
4/11/1967 15:00,nashville,tn,us,disk,1200,10-20 min.,11 young adults sighted dark &quot;kakhi disk or saucer above treetops&#44 daytime; followed in [car] as it [spiraled] away.,1/22/2004,36.1658333,-86.7844444
4/14/1967 22:30,westbury (long island),ny,us,formation,1200,app. 20 minutes,Sighting April 14&#44 1967,8/5/2009,40.7555556,-73.5880556
4/15/1967 18:00,el paso,tx,us,chevron,900,15 minutes,Flying Lighted Chevron over the night sky.,7/14/2013,31.7586111,-106.4863889
4/15/1967 22:00,north hollywood,ca,us,formation,180,3 min,3 bright colored lights comming straight at me...,10/30/2006,34.1722222,-118.3780556
4/21/1967 19:30,stamford,ct,us,cylinder,1800,30+ mins.,At approximately 7:30 P.M. I and my father and some neighbors were out in the street chatting when a large cylindrical object drifted t,6/20/2005,41.0533333,-73.5391667
4/22/1967 21:00,gibson,ny,us,oval,180,3 minutes,aerodynamics-defying object sighted,11/28/2007,42.1400000,-77.0311111
4/25/1967 21:00,chattahoochee,fl,us,light,600,10 minutes,The two objects left two vapor trails with 90 degree turns in them before they simply vanished.,4/16/2005,30.7050000,-84.8430556
5/1/1967 12:00,enid,ok,us,disk,120,2 min.,Proof in MY MIND&#33&#33&#33,12/12/2009,36.3955556,-97.8780556
5/1/1967 21:00,maryville,tn,us,cigar,1800,20-30 min.,Star dancing UFO,10/30/2006,35.7563889,-83.9705556
