Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1990 00:15,sao paulo (brasil),,,disk,300,5 minutes,Large&#44 multicolored&#44 glowing craft hovered over neighborhood in Sao Paulo&#44 Brasil,4/27/2007,-23.55052,-46.633309
1/1/1990 23:00,slagelse (denmark),,,triangle,300,3-5 mins,Drove home late evening after visiting family in Slagelse.Aprx. 3-4 kms off Slagelse&#44 an object moving slowly in from left (south),10/11/2005,55.403692,11.355257
1/3/1990 20:00,barkhamsted,ct,us,unknown,2700,15-45 min,light s out side my window that changed color,10/30/2006,41.9291667,-72.9144444
1/6/1990 22:00,new orleans,la,us,disk,1200,20 minutes,I was flying a Pan American A-300B4 (Airbus) from New York to Mexico City.  Our route took us directly over Biloxi&#44 Mississippi and the,8/24/2004,29.9544444,-90.075
1/7/1990 09:00,sutton,ak,us,changing,420,7 min.,Well it hoovered about 200 feet above us for about 7 minutes then flew off in to space at about 150 degrees&#44 going at about 300mph.,11/30/1999,61.7113889,-148.8941667
1/7/1990 23:00,hook hampshire (uk/england),,,disk,120,2 minutes,UFO sighting Hook Hampshire UK,5/15/2006,51.280906,-0.963043
1/11/1990 03:30,americus,in,us,oval,600,10min,There was an absence of light&#44 like a blackhole.,3/4/2008,40.5258333,-86.7580556
1/14/1990 20:00,livingston,ca,us,circle,30,30 seconds,I could feel vibrations from this bright circular light hovering above us&#33,3/11/2003,37.3869444,-120.7225
1/15/1990 01:00,platteville,wi,us,disk,900,10-15 minutes,Close encounter on the highway with a hovering craft / bright lights (white&#44 red and orange).,3/4/2003,42.7341667,-90.4783333
1/15/1990 12:30,hiawassee,ga,us,triangle,60,1 minute,Hovering Black Triangle,8/19/2012,34.9491667,-83.7575
1/15/1990 18:30,melvin,il,us,disk,900,10 to 15 mins,Saucer shaped object with three layers&#44 very close encounter&#44 several witnesses&#44 most memorable event in my life.,12/5/2001,40.5675000,-88.2477778
1/15/1990 22:00,sydney (canada),ns,ca,light,60,maby 1 minute?,Light overhead in Sydney Nova Scotia,8/28/2002,46.15,-60.166667
1/15/1990 22:00,deseronto (canada),on,ca,triangle,600,10 minutes,Unidentified Flying Triangle&#44 Ontario Canada.,5/14/2002,44.2,-77.033333
1/23/1990 20:00,richmond,va,us,triangle,60,1 minute,The huge&#44 silent craft seemed not use aerodynamics like planes; too huge&#44 too slow to remain aloft.,11/20/2001,37.5536111,-77.4605556
2/1/1990 21:00,brigantine,nj,us,unknown,600,10 min,Light hovering over beach&#44 went dim&#44 moved and became bright again due to my approach.,5/24/2005,39.4100000,-74.365
2/2/1990 17:10,murfreesboro,tn,us,oval,120,1-2 mins,Round silver object hovering over I-24 and then vanishes.,5/15/2006,35.8455556,-86.3902778
2/3/1990 11:30,douglas,ga,us,other,120,several minutes,MUFON GEORGIA REPORT:  MUFON of Georgia Ufologist Observes Massive Low Altitude Object.,6/12/2007,31.5086111,-82.85
2/4/1990 02:16,lansing,mi,us,formation,20,20sec,slow moving 3 faint orange tight v formation low in the sky,3/31/2008,42.7325000,-84.5555556
2/5/1990 21:00,sleepy creek,nc,us,light,180,3 min.,Mystery light attracts Air Force attention in NC.,2/22/2002,35.2583333,-77.9708333
2/7/1990 11:00,york (uk/england),,gb,cylinder,60,30-60 seconds,Very small cylinder type object viewed close up.  Changed direction and dissapeared upwards.,8/5/2001,53.954115,-1.064262
2/8/1990 21:00,manchester (uk/england),,gb,triangle,8,8 seconds,Large Black Triangle with three Red Lights at each corner about 500 Meters big flew at about 100Feet&#33&#33&#33&#33,5/11/2005,53.5,-2.216667
2/9/1990 02:30,plattsburg,ny,,light,180,3 minutes,A bright yellow light follwing my car on the highway...and then just dissapeared.,4/12/2013,44.699487,-73.452912
2/14/1990 19:30,davenport,ia,us,triangle,1800,20-30 minutes,Three bright lights in a huge triangle shaped pattern over I-80 moving to the East from Iowa into Illinois,5/15/2006,41.5236111,-90.5775
2/15/1990 15:30,boston,ma,us,other,5,5 seconds,Large &quot;Gulf Breeze&quot; type object seen over Boston at about 10&#44000 feet in Winter,1/27/2005,42.3583333,-71.0602778
2/15/1990 20:15,brockton,ma,us,other,600,10 minutes,Large Craft Hovers Over Highway in Mass,11/8/2003,42.0833333,-71.0188889
2/15/1990 20:17,brockton,ma,us,triangle,240,4 min,An object stops dead in it&#39s track&#33,2/18/2001,42.0833333,-71.0188889
2/15/1990 21:00,waterloo,il,us,formation,1800,30 min,Giant Chevron,4/27/2007,38.3358333,-90.1497222
2/15/1990 21:00,burlington (canada),on,ca,chevron,600,10 min.,Chevron-shaped object encountered hovering amid a stormy winter night.,6/12/2002,43.316667,-79.8
2/20/1990 06:40,brownsburg (speedway),in,us,sphere,300,approximately 3 to 5 min,Object looked like a full moon&#44 but it travelled  too fast&#44 and went the wrong way...,2/1/2007,39.8433333,-86.3977778
2/23/1990 08:30,queensland (australia),,,other,600,10 mins,Two animal shaped crafts fly over the beach in Queensland on an westerly breeze,10/11/2005,-20.917574,142.702796
2/25/1990 22:45,wimberley,tx,us,triangle,300,5 minutes,Siting of a triangular shaped UFO.,4/9/2004,29.9972222,-98.0983333
2/28/1990 22:00,san clemente,ca,us,disk,1800,30 minutes,((HOAX??  Date is illogical))  Disc-shaped object witnessed.,10/8/2007,33.4269444,-117.6111111
3/1/1990 21:00,williston/ archer,fl,,fireball,30,30 seconds,A blue&#44 firey ball&#44 about 20 feet wide and 150 feet in the air&#44 flies over head at a slow rate making no sound and lighting up the goun,5/13/2012,29.512587,-82.406428
3/15/1990 17:30,maryville,tn,us,other,1,1 sec.,dark boomerang shaped object with lights evenly spased all the way around the inside and outside edges,2/14/2006,35.7563889,-83.9705556
3/15/1990 19:00,valley mills (near),tx,us,oval,180,2-3 minutes,Enormous&#44 oval shaped object&#44 hovering over a field-it had lights that were like no other type of lights I&#39ve seen.,7/16/2003,31.6591667,-97.4719444
3/15/1990 20:50,sitka,ak,us,light,120,2 min.,Bright white light with some blue and possibly red. Traveled left to right in the night sky in an up and down zig zag type movement.,8/30/1999,57.0530556,-135.33
3/15/1990 22:00,los altos,ca,us,unknown,300,@ 5 minutes,a grouping of white lights surrounded by haze&#44 floodlight shining down&#44 no sound,8/5/2009,37.3852778,-122.1130556
3/15/1990 22:00,farmville,nc,us,disk,1800,15-30 min,It blacked out a large part of stars in sky...Huge&#33--black--silent--low flying--slowly over downtown--almost covered downtown(some 10-1,6/10/2003,35.5952778,-77.5855556
3/15/1990 22:30,janesville,wi,us,light,2700,45 min hour,close encounters several events 20 yrs apart,5/12/2010,42.6827778,-89.0186111
4/9/1990 21:00,ponce (puerto rico) ?,pr,,other,900,15 minutes,Boiling&#44 back lighted clouds obscurred full moon. Then three light balls appeared less then 30 feet from me appearing as multishaft luc,11/1/1998,18.011077,-66.614062
4/14/1990 06:30,indianapolis,in,us,circle,900,15.min,I AM FOURTY SEVEN&#44 BUT WAS IN MY MID THIRTIES AT THE TIME MY GIRLFRIEND AND MYSELF GOT UP EARLY ONE SPRING MORNING TO ENJOY THE NEW DAY,10/28/2002,39.7683333,-86.1580556
4/15/1990 00:05,knoxville,tn,us,other,35,35 seconds,Star shaped craft flys right over my head slowly at 60 feet&#44 on Easter 1990.,9/2/2005,35.9605556,-83.9208333
