Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1991 20:00,bandar seri begawan (brunei),,,other,15,10-15 seconds,closest encounter with a UFO - 30-40 feet away,7/16/2006,4.890278,114.942222
1/1/1991 21:00,helena,ar,us,triangle,60,1 minutes,I was outside of the police station with my dog when I got this sudden urge to look up. I saw a black triangle flying really low and ma,2/18/2001,34.5294444,-90.5916667
1/10/1991 02:15,canton,ms,us,light,2700,45 min,fast light in the sky,10/15/2003,32.6125000,-90.0366667
1/10/1991 17:00,ft. resolution (near) (nwt) canada),nt,,unknown,300,5 minutes,Strange throbbing sound with intense flashes of light over several minutes-No direct observation of any craft,2/14/2006,61.172054,-113.673764
1/14/1991 20:30,derry,nh,us,disk,120,2minutes,strange object hovering over tree line over old railroad bridge.,9/19/2002,42.8805556,-71.3277778
1/15/1991 22:00,willingboro,nj,us,unknown,18000,5 hrs,Five and a half hour light show&#44 first one then many. Hovering &#44 moving fast and seemingly just flying around ...read on,9/17/2003,40.0277778,-74.8694444
1/17/1991 02:46,iraq (10 km inside border with kuwait),,,triangle,300,5min,Strange black triangle moved close to our formation,12/9/2003,33.223191,43.679291
1/20/1991 03:00,scarsdale,ny,us,other,300,5 minutes,Guard dogs on the hunt,6/4/2004,41.0050000,-73.785
2/11/1991 14:00,washington township,nj,,other,25,25 seconds,Strobe light projected from the bottom of  a  Bell shaped object  at less then 500 ft. altitude lit up my bathroom and back yard as it,7/13/2005,39.74,-75.068333
2/14/1991 22:00,selma,ca,us,rectangle,60,one minute,02/1991  Selma CA&#44 shape Other&#44 Lasted for 5 minutes traveling slow accross high winds.,12/12/2011,36.5708333,-119.6111111
2/15/1991 00:00,munich (germany),,de,formation,120,2 minutes,I will tell you what three of my friends and I saw some years ago ( it was the time of the first Irak war)&#44 lying on the river &quot;Isar&quot; i,7/5/2005,48.1500,11.5833
2/15/1991 15:00,calistoga,ca,us,sphere,120,2 minutes,Golden Orb about 3 feet across&#44 moving pretty quickly and smoothly above the hills.,9/28/2003,38.5788889,-122.5786111
2/15/1991 19:00,lakewood,co,us,circle,180,3 minutes,First observed hovering above tree up close by my daughter age 11 &amp; her friend 12. Daughter saw window of air craft felt staired at but,11/23/1999,39.7047222,-105.0808333
2/15/1991 22:00,grand rapids,mi,us,disk,300,5 minutes,I was taking my daughter home from the local hospital and i looked acrossed the street. I saw this circular or flat round shape with li,10/11/2005,42.9633333,-85.6680556
2/19/1991 18:00,rockyface,ga,,cylinder,1800,thirty minutes,I watched a brilliant gold colored cylindrical object with several pink and blue lights floating in the air,2/8/2005,34.805079,-85.027447
3/1/1991 04:30,minneapolis,mn,us,egg,600,10 minutes,5-6 silver&#44 egg-shaped craft desending one by one at early sunrise on Lake Calhoun in Minneapolis.,6/6/2000,44.9800000,-93.2636111
3/1/1991 08:00,ringwood,nj,us,cigar,120,2minutes,Daylight sighting of cigar-shaped object,4/16/2005,41.1133333,-74.2458333
3/1/1991 11:00,norwalk,ct,us,oval,60,1 minute,Oval Shaped Silvery Metallic Craft moving in a straight line very quickly.,11/8/2003,41.1175000,-73.4083333
3/1/1991 21:00,franklin,nj,us,unknown,120,1-2 minutes,Large silent lighted object moves slowly south changes direction accelerates at high speed to east out of sight.,7/3/2013,41.1219444,-74.5808333
3/1/1991 22:00,welland (canada),on,ca,light,180,3 mins,A light winding down to the ground,2/18/2001,42.983333,-79.25
3/7/1991 09:00,annapolis,md,us,triangle,10,10sec,I first looked out the window and saw 10 black triangular objects in an eye formation. near a radio tower&#44 and  I and the other  3 memb,6/2/1998,38.9783333,-76.4925
3/8/1991 19:00,garden grove,ca,us,light,3600,1 hour,4 individual ligths separate from main body&#44 disperse then reunite and are retrived by main body,8/7/2007,33.7738889,-117.9405556
3/10/1991 03:00,boise,id,us,disk,600,10minutes,Saucer Shaped Craft Followed Me,5/29/2012,43.6136111,-116.2025
3/15/1991 12:00,hertfordshire (uk/england),,gb,disk,30,30secs,fiery disc object seen moving across sky.moving away then returning&#44 then moving away at high speed,8/5/2001,51.833333,-0.25
