Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
6/15/1986 13:00,chilton,wi,us,triangle,1200,20 minutes,It was exactly the shape of a boomerang with small towers at each end and one larger in the middle.  It flew very slowly and rotated.,7/1/2002,44.0288889,-88.1627778
6/15/1986 16:00,milan,oh,us,disk,180,3 minutes,Perfect formation of discs shoots off to West,7/16/2006,41.2975000,-82.6055556
6/15/1986 19:00,chard town&#44 somerset,,,formation,7200,2 hours,Lights scanning our town,3/19/2002,50.869792,-2.963316
6/15/1986 21:00,princeton,sc,us,other,900,12to 15 min,CLOSE 100FT UFO VISIT,10/12/2001,34.4969444,-82.2872222
6/15/1986 22:30,ontario,ca,us,other,1200,20 min.,I seen a real           off the 10 freeway  in ontario,1/11/2002,34.0633333,-117.65
6/15/1986 23:30,gary,in,us,unknown,120,1 or2 minutes,A lime green light throughout the whole house and the air stone surged with power throwing water 2 feet in the air.,3/19/2002,41.5933333,-87.3463889
6/20/1986 17:30,tucson,az,us,fireball,180,3 minutes,SLOW-MOVING FIREBALL REPORTED SEEN IN TUCSON&#44 ARIZONA IN BROAD DAYLIGHT,12/23/2002,32.2216667,-110.9258333
6/20/1986 23:30,teller,ak,us,oval,900,15 min.,Oval shaped craft with red green and white lights with windows&#44that had a grayish beam coming down- us,8/28/2002,65.2636111,-166.3608333
6/21/1986 00:00,kentucy lake  area (over),ky,,triangle,120,2.min,Flying at extreme alt and speed a shock wave could be seen from the light glow from the serface of the craft and v shape out line of th,4/26/1999,36.925331,-84.949636
6/25/1986 03:15,shelton,wa,us,circle,60,one hour,Gigantic Kingdome shaped craft with orb over front yard,2/18/2011,47.2152778,-123.0994444
6/29/1986 01:30,tampa,fl,us,light,17,17 sec.,i was looking up at 12 oclock&#44 with  city light polution around&#44 saw star sized lite going s. for aprox. 7 sec. 90 to lft. 3sec. n. 4se,4/26/1999,27.9472222,-82.4586111
6/30/1986 01:00,county cork (republic of ireland),,,light,10,5-10seconds,Green ball of light &#44 it moved at incredable speed.,7/16/2006,51.896892,-8.486316
6/30/1986 12:00,jonesboro,ar,us,disk,30,30 sec,disk shape ufo up close I saw every detail of the ship,12/12/2009,35.8422222,-90.7041667
6/30/1986 14:00,seattle,wa,us,other,300,5 min.,I saw a black&#44 worm-like&#44flying object similar to that reported 10/8.  The wx was clear and sunny and the wind was northerly. I was in,12/2/2000,47.6063889,-122.3308333
7/1/1986 16:00,glidden,ia,us,disk,60,1 minute,Silver disk motionless in the sky.,10/15/2002,42.0569444,-94.7286111
7/1/1986 17:00,halandri (near athens) (greece),,,cylinder,120,1 1/2 mins,250 foot silver cylinder,6/2/1998,38.021331,23.79863
7/1/1986 19:00,nevada city,ca,us,disk,900,15 minutes,4 saucers follow cars then hover above Yuba River in Nevada City. Flashing circle of lights that hum under craft.,11/28/2007,39.2616667,-121.015
7/2/1986 20:00,fairfield,ia,us,cigar,120,2 minutes,I was pastor of a rural church. One of the members of the congregation and I were leaving a Bible study when we noticed a strange cigar,5/12/2009,41.0086111,-91.9625
7/4/1986 22:00,louisville,ky,us,circle,120,1-2 min,very loud sound &#44round shape object in Louisville&#44Ky  Southend,8/7/2007,38.2541667,-85.7594444
7/4/1986 23:30,lincoln,ne,us,light,180,3 minutes,UFOs amused by July 4th fireworks over Lincoln&#44 NE?,5/11/2005,40.8000000,-96.6666667
7/5/1986 01:15,coventry (uk/england),,gb,triangle,180,3mins,ORANGE TRIANGLE ACCROSS SKY AT NIGHT,8/16/2002,52.416667,-1.55
7/5/1986 21:00,bayside,ny,us,diamond,300,5min.,Dimond shape&#44 with what appeared to be a ball located in the center of the ships underbelly.,11/4/2002,40.7683333,-73.7775
7/13/1986 17:00,waynesburg (outside of),pa,us,diamond,600,10 min.,3 orange discs witnessed by 4 people in Greene County&#44 western Pa. in the summer of 1986,6/12/2008,39.8963889,-80.1794444
7/13/1986 18:00,phoenix,az,us,fireball,1200,20mins,one fireball in the sky then 3 black shapes come from the fireball and floted and three more black shapes come from fireball some moved,5/15/2006,33.4483333,-112.0733333
7/15/1986 03:00,chicago,il,us,oval,10,10 seconds,1986 saucer with white lights  over chicago downtown disappears after 10 seconds,5/11/2005,41.8500000,-87.65
7/15/1986 07:30,las vegas,nm,us,changing,180,around 2-3 minutes,luminous object hangs in air&#44 disappears rapidly in the distance,8/28/2003,35.5938889,-105.2233333
7/15/1986 11:00,lake elsinore,ca,us,disk,300,5min.,craft sighted over elsinore with multi-lights and no sound,10/15/2002,33.6680556,-117.3263889
7/15/1986 19:30,albuquerque,nm,us,chevron,300,5 min.,My friend and I were relaxing in a park during the summer of 1986 not far from a friends house where we had left about a half hour earl,10/30/2006,35.0844444,-106.6505556
7/15/1986 21:00,smith,ky,us,unknown,30,30 seconds,Two sets of 3 red lights (arranged like a triangle) apparently belonging to 2 objects. They came close together then flew away in diffe,1/28/1999,36.7358333,-83.2594444
7/15/1986 21:30,elmvale (canada),on,ca,light,1200,20 min.,Flew with purpose as if it were pre-programmed,10/8/2007,44.583333,-79.866667
7/15/1986 22:00,east sparta,oh,us,other,300,5 minutes,Large low flying craft with clear bottom,6/9/2009,40.6672222,-81.355
7/20/1986 01:00,tucson,az,us,light,900,15mins,Lights and beems over AZ desert,1/17/2004,32.2216667,-110.9258333
7/20/1986 03:30,san marcos,tx,us,rectangle,600,10 min,Was looking at all kinds of sites that came up on the Yahoo web site.  It talked about how people are looking at UFO sites.  It reminde,7/5/2005,29.8830556,-97.9411111
7/20/1986 23:30,new haven,ct,us,triangle,600,10 minutes,&quot;Black Triangle&quot; spotted in CT back in mid-eighties,9/9/2004,41.3080556,-72.9286111
7/23/1986 19:00,apple valley,ca,us,triangle,1200,:20 min,Three bright lights moving in a triangular pattern and then seperating,8/21/2011,34.5008333,-117.185
7/30/1986 16:00,austin,tx,us,oval,240,3-4 minutes,In broad daylight almost cloudless afternoon a large fat oval &quot;craft&quot; instantly appeared and disappeared from less than 1000 ft from my,8/7/2011,30.2669444,-97.7427778
7/31/1986 21:00,kingwood,tx,,diamond,60,1 minute,White&#44 diamond-shaped craft with military escort,5/15/2006,30.057536,-95.190299
8/1/1986 00:00,page,az,us,sphere,600,10 minutes,My Micro soft word is not responding and I do not know how to copy and paste. The year was 1986.  It was August. I was in Page&#44 Ari,12/12/2011,36.9086111,-111.4727778
8/1/1986 15:00,lubbock (outside city limits),tx,us,rectangle,900,15 min,A BLACK 5 SIDED BOX 2FT SQUARE. FLOATED FROM A FARM HOUSE JUST OVER POWERLINES AND THEN BACK UNDER TO RESUME CORSE AND SLOW;Y FLOAT UP,7/5/1999,33.5777778,-101.8547222
8/1/1986 20:00,marcellus,mi,us,triangle,120,2 min.,Aloha  I am not the person who saw this craft&#44 my brother did.He was coming home from work near dusk on the same day the folks saw,5/15/2006,42.0258333,-85.8155556
8/1/1986 22:00,jamestown,oh,us,triangle,300,5 minutes,It was silent&#44this is all true.,2/22/2002,39.6580556,-83.735
8/1/1986 22:30,bankson lake/lawton,mi,,triangle,900,15 minutes,Flashing light from silent hovering triangle over Bankson Lake causes wittnesses eyes to burn and water for days after sighting.,6/4/2004,42.118831,-85.798695
8/1/1986 23:59,lawton (bankson lake),mi,us,diamond,3600,1 hour,giant craft move slowly over lake It suddenly flashed brightly and went out. There was a wavy pattern behind it./eyes burned and watery,6/4/2004,42.1672222,-85.8469444
8/2/1986 23:00,tuolumne,ca,us,disk,21600.0,6 hrs,Disk shaped&#44 red lights circling the outside&#44 flying on the treeline in the high country in the Sierra Nevada,5/11/2005,37.9608333,-120.2363889
8/4/1986 23:59,harrisonburg,la,us,,300.0,5 min.,Woman repts. witnessing dramatic disturbance in local reservoir caused by large &quot;falling&quot; object.  Other witnesses in LA&#44 NC (?).,11/2/1999,31.7719444,-91.8213889
8/6/1986 02:00,hutchinson,ks,us,triangle,2700.0,45 min,was taking a walk late at night and looked up in the sky and seen the strangest thing,4/1/2000,38.0608333,-97.9294444
8/8/1986 01:30,girard,oh,us,fireball,90.0,1min 30 seconds,Two Fiery Orbs Flown Over The House Tops From South to North,9/24/2012,41.1538889,-80.7016667
8/11/1986 19:00,cluj (romania),,,formation,3600,hours,Complex story/encounter - barnea cluj&#44 15 years later&#8230;,8/30/2013,46.766667,23.583333
8/13/1986 23:00,russells point,oh,us,triangle,1200.0,20 min,Triangle shaped 4 lights on bottom&#44 made no sound&#44 and moved really fast. 500 Lights On Object0: Yes,3/8/2007,40.4711111,-83.8927778
8/14/1986 11:55,inez,ky,us,chevron,120.0,2:00 minutes,IF USAF HAS IT THEY HAVENT TOLD NO ONE &#33,9/24/2003,37.8663889,-82.5388889
8/15/1986 11:30,rawalpindi/islamabad (pakistan),,,chevron,900.0,15 mins,They were all above eachother like a formation. one above another one.  satationary for about 15m. Then moved slowly and then in seccon,6/23/1999,33.729388,73.093146
8/15/1986 13:30,ogden,ut,us,cigar,900.0,15 minutes,Early afternoon siting of cigar shapped object&#44 August 1986&#44 Pineview Reservour&#44 Ogden Utah,12/14/2004,41.2230556,-111.9730556
8/15/1986 18:00,spokane,wa,us,triangle,300.0,5 minutes,Triangular Craft on Dishman Mica Road - Spokane&#44 WA,7/4/2012,47.6588889,-117.425
8/15/1986 21:00,banff national park (alberta&#44 canada),ab,,diamond,10.0,10 seconds,LARGE Black Diamond shaped craft with three rotating lights on extended arms,12/20/2000,51.496846,-115.928056
8/15/1986 22:00,seattle,wa,us,disk,60.0,1 minute,Disk with 7 red lights moving like a wheel,7/16/2006,47.6063889,-122.3308333
8/15/1986 23:25,newberg,or,us,triangle,1800.0,30 min,tranguler sighting on the west coast &#44 lights &#44 fast moving at times and chased by the airforce,2/5/2003,45.3002778,-122.9719444
8/15/1986 23:55,decatur,in,us,sphere,30.0,30 seconds,white lighted ball shape ufo hovering slowly above tree tops&#44 no sound,5/27/2003,40.8305556,-84.9291667
8/16/1986 21:00,del rio,tx,us,triangle,20.0,20 seconds,V-shaped object in Del Rio Texas,10/8/2007,29.3625,-100.8963889
8/20/1986 00:30,myrtle beach,sc,us,sphere,180.0,3 mins,7 Colored Balls of Light seen north of beach acess at 82nd Ave N. in Myrtle Beach&#44SC  Aug 1986,10/27/2004,33.6888889,-78.8869444
8/20/1986 02:00,anchorage,ak,us,disk,3.0,3 seconds,Three black saucer-shaped objects quickly take off from the woods.,6/4/2004,61.2180556,-149.9002778
8/20/1986 22:00,eldon (near; rural),mo,us,other,8.0,5 to 8 seconds,Three red lights. Triangle looking satelite maybe.Moved at speed of light or close to it.,1/24/2012,38.3483333,-92.5813889
8/24/1986 00:00,danville,va,us,triangle,10.0,10 seconds,I had just left work and was visiting friend&#44 while approaching their condo i was walking up steep hill >(leaning forward)&#44 bright ligh,10/30/2006,36.5858333,-79.3952778
9/1/1986 00:00,maysville,ga,us,triangle,300.0,about 5 minutes,Triangle shaped ship over Georgia in the 1980&#39s.,6/12/2007,34.2527778,-83.5616667
9/1/1986 15:00,oak harbor,wa,us,other,15.0,15 seconds,Possible military test craft in Oak Harbor&#44 Washington.,10/8/2007,48.2933333,-122.6419444
9/1/1986 19:00,santiago,,,light,30.0,30 seconds,Circle in the sky&#44 Santiago Chile&#44 19-20 hrs. 2 -3 days before Atlantis was Launched&#44 86&#39&#4487&#39 not sure.,8/7/2007,-33.46912,-70.641997
9/1/1986 20:00,virginia beach,va,us,unknown,300.0,5 min,Two creatures or aliens in Bay Colony&#44 no UFO.,8/21/2011,36.8527778,-75.9783333
9/11/1986 22:00,calypso,nc,us,sphere,120.0,1-2 minutes,UFO of spherical red and yellow lights hovers over family leaving them with no memory of incident,5/11/2005,35.1536111,-78.1055556
9/15/1986 03:00,new york city (brooklyn),ny,us,sphere,1500.0,25 minutes,A clear bright starry night. Very nice indeed with great air quality that night.I was on duty and doing guard. The premises are outdoor,4/17/2008,40.7141667,-74.0063889
9/15/1986 20:00,tyler,tx,us,other,10.0,10 seconds,Large ship with no sound and no lights passing over my apt complex,3/19/2002,32.3511111,-95.3008333
9/15/1986 22:00,calypso,nc,us,other,300.0,appox. 5 min,In 1986 NC&#44 a red and yellow glowing object appears to mother&#44 son&#44 and daughter leaving them without memory of it,8/12/2001,35.1536111,-78.1055556
9/15/1986 22:30,redding,ca,us,cigar,60.0,1 minute,In September 1986 I was working for the National Park Service at the Whiskeytown National Recreation Area just west of Redding&#44 CA.  I,8/5/2012,40.5866667,-122.3905556
9/15/1986 22:30,wingdale,ny,us,other,1200.0,20 minutes +,First obect traveling at high speed&#44 second object stationary on mountain top observed for several minutes,2/1/2007,41.6469444,-73.5686111
9/16/1986 18:00,new ellington,sc,,other,90.0,90 seconds,While driving near a nuclear plant in South Carolina&#44 my wife and i spotted a wingless&#44 oblong shaped aircraft.,7/1/2002,34.9814,-81.034083
9/18/1986 16:00,owensboro,ky,us,cylinder,180.0,approx 3 minutes,&quot;Baton-shaped&quot; object moving end-over-end in clear afternoon sky.,9/17/2000,37.7741667,-87.1133333
9/18/1986 20:30,colts neck,nj,us,fireball,1800.0,30 minutes,ET Sighting in Colts Neck NJ 1986&#44 shooting objects across  the sky.,10/30/2006,40.2875,-74.1727778
9/19/1986 19:00,portsmouth,va,us,unknown,600.0,10 minutes,A trail of smoke,1/11/2002,36.8352778,-76.2986111
9/20/1986 23:50,tucson,az,us,unknown,20.0,10-20 sec,Paired blue halos ascend rapidly and silently.,11/20/2001,32.2216667,-110.9258333
9/21/1986 06:30,jasper,ga,us,triangle,60.0,about a minute or two,09/21/1986&#44 Jasper&#44 GA&#44 triangular shape&#44 a minute or two of duration&#44 3 feet above ground hovering,8/24/2010,34.4677778,-84.4291667
9/22/1986 16:00,fredericksburg,va,us,triangle,180.0,3 minutes,I saw 4 orange non flashing glowing lights in a traingle formation.,9/30/2013,38.3030556,-77.4608333
10/1/1986 01:00,klamath falls,or,us,circle,2700,45 minutes,BRIGHT OBJECT DROPPING &quot;FIRECRACKERS&quot; FROM IT - IT SEEMED TO KNOW I COULD SEE IT - VANISHED IN A TYPE OF EXPLOSION,4/27/2004,42.2250000,-121.7805556
10/1/1986 22:00,wheeling,wv,us,light,10,10 seconds,Missing time after seeing something that looked like the Northern lights.,1/11/2002,40.0638889,-80.7211111
10/1/1986 22:00,n. ridgeville,oh,,triangle,300,5 minutes,Black triangular craft with green lights hovering over the tree tops,12/16/2005,41.389491,-82.019032
10/3/1986 21:00,cresson,pa,us,disk,120,2:00,A UFO followed our car&#33,2/1/2007,40.4597222,-78.5919444
10/6/1986 00:20,janico (santiago) (dominican republic),,,circle,120,2 mins,The craft stood directly above the center of the town&#44 the most vivid assortment of lights.  In the blink of an eye&#44 it dissappeared&#44 l,9/13/2002,19.325936,-70.816455
10/10/1986 20:00,holmes/pawling,ny,,chevron,180,3 minutes,Football Field Sized Chevron with bright white lights on front&#44 moving slowly with absolutely no sound,10/8/2007,41.523427,-73.646795
10/11/1986 20:30,alice springs  (nt&#44 australia),,au,,20,20 seconds,Being  of light reported&#44Jesus or another messenger&#33,1/19/2005,-23.697479,133.883621
