Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1969 20:00,farmerville,la,us,other,120,2 minutes,Five bright white&#44 small balls jumped out of the sky&#44 and bounced across the road.,7/5/1999,32.7733333,-92.4055556
1/8/1969 21:30,pittsburgh,pa,us,other,300,5 minutes,Flat black color&#44 6-legged&#44 toy jack shaped&#44 basketball-sized object on the ground melting snow in a squall,11/11/2013,40.4405556,-79.9961111
1/15/1969 23:00,miami,fl,us,sphere,900,15 min. plus,Sphere&#39s appear in the room within touching distance and stay for a considerable amount of time.,12/2/2000,25.7738889,-80.1938889
1/20/1969 19:00,lake wales,fl,us,disk,300,5 minutes or so,The ufo used simulated police lights to pull me over and then just sat there apparently observing me.,12/2/2000,27.9011111,-81.5861111
2/12/1969 23:30,wildflecken (germany),,de,cigar,300,5 min.,During a training excerise @ the US Army training center @ Wildflecken &#44germany;at appx. 23:30 hours&#44 at an elevation appx.8k ft. alt.,3/6/2001,50.366667,9.916667
2/15/1969 22:00,monroe,in,us,sphere,20,15-20 seconds,Orange sphere or ball on US 27 in Monroe&#44 In at Coppus Corners,12/9/2003,40.7450000,-84.9369444
3/1/1969 00:00,omaha,ne,us,oval,30,thirty seconds,Football shaped glowing orange light drifts straight across sky&#44 west to east&#44  to the top of a very tall TV tower and then disappears,12/12/2011,41.2586111,-95.9375
3/1/1969 15:00,oak lawn,il,us,disk,1800,30 min,2 Large UFOs seen by my brother and his driving instructor,1/19/2005,41.7108333,-87.7580556
3/1/1969 21:00,perth amboy,nj,us,light,120,2 minutes,While observing Venus through telescopes&#44 my friend and I saw several lights at high altitude that were able to come to complete stops&#44,6/20/2005,40.5066667,-74.2658333
3/15/1969 11:00,oroville,wa,us,cross,120,2min,3 to 4 ft long&#44gun metal color&#44very load shook home and us&#44could sit still above us&#44was seen two years,2/14/2010,48.9391667,-119.4344444
3/15/1969 21:00,little axe,ok,us,cigar,60,1 minute,Object&#44 time loss&#44 body marks&#44,8/5/2012,35.2325000,-97.2122222
4/1/1969 07:00,loganville,ga,us,cigar,15,15  sec,Cigar shaped silver object larger than schoolbus&#44 witnessed by kids and bus driver,3/19/2009,33.8388889,-83.9008333
4/21/1969 16:30,little rock,ar,us,cylinder,720,12 minutes,Non moving&#44 soundless &#44 tri-cylinder&#44 object that appears and just fades back into sky,11/9/2002,34.7463889,-92.2894444
5/1/1969 05:00,youngstown,oh,us,disk,1800,30min,woke one morning and for no good reason went to back door and witness a saucer above trees and below on ground a small saucer a unknow,2/22/2002,41.0997222,-80.6497222
5/1/1969 12:00,san diego  (u. s. naval base),ca,us,oval,900,15min,were on lunch break from navy school. saw a small white cloud and then a object caom out of it. then another came out. then flew straig,10/19/1999,32.7152778,-117.1563889
5/1/1969 20:00,wheaton,md,us,disk,30,30 seconds,large saucer-shaped  object sighted in Wheaton&#44 MD in late 1960&#39s,1/29/2002,39.0397222,-77.0555556
5/1/1969 22:00,estill,sc,us,cigar,2700,45 minutes,shining object frightens SC family,2/14/2006,32.7547222,-81.2422222
5/15/1969 14:00,st. louis,mo,us,cigar,120,2min,1969 forest park &#44 cigar &#44  brownish gray color     went of to the west,2/14/2008,38.6272222,-90.1977778
5/15/1969 20:00,dallas,tx,us,light,60,1 minute,A light came toward us and stopped directly overhead.  It stayed there a couple seconds then shot off very fast.  No noise.,4/15/2000,32.7833333,-96.8
6/1/1969 01:00,boulder,co,us,other,300,5mins,This object looked like a bright star&#44 zig-zagging&#44 abruptly stopping &amp; then zig-zagging @ a high rate of speed above Boulder&#44 Colorado,8/5/2001,40.0150000,-105.27
6/1/1969 03:00,wacousta/dewitt (near),mi,,sphere,300,5 min.,Glowing orange sphere,2/1/2007,42.863682,-84.700817
6/1/1969 12:00,la puenty,ca,,formation,1800,30min,ufo seen over school by entire school.,12/2/2000,34.020011,-117.949508
6/1/1969 12:00,kyle,tx,us,oval,180,3 minutes,Large lemon shaped object crossed highway 35 .Car died&#44 then object exploded about 1\2 mile away extremely bright white light no noise,11/1/1998,29.9888889,-97.8769444
6/1/1969 12:00,sarasota,fl,us,light,10,10 seconds?,3 gold balls gather&#44 split to 5 and disappear&#33,12/12/2011,27.3361111,-82.5308333
6/1/1969 12:09,barrington,il,us,sphere,7200,2 hours,((HOAX??))  shiny light and elecromagnetic energy.,7/5/2008,42.1538889,-88.1361111
6/1/1969 13:00,highwood,mt,us,disk,900,15 minutes,Black disc floating towards Great Falls.,2/3/2012,47.5836111,-110.7894444
6/1/1969 14:00,oahu (400 miles nw of),hi,,light,1500,25+ minutes,My UFO report&#44  Serving as lookout on a Navy Radar Picket ship (DE) USS Durant&#44 I spotted a pinhead of very bright light overhead. I no,6/12/2008,21.438912,-158.000057
6/1/1969 17:00,highwood,mt,us,disk,1800,30 min,Black disc floating towards Great Falls with bright spotlight.,2/3/2012,47.5836111,-110.7894444
6/1/1969 18:45,falls church,va,us,other,1800,30 minutes,round plate like structure,8/5/2001,38.8822222,-77.1713889
6/1/1969 21:00,hwy 77 (along king ranch),tx,,unknown,360,6 minutes,White Lights Following Vehicle Along HWY 77.,4/12/2013,33.188251,-94.395153
6/1/1969 21:00,lawrenceburg,ky,us,disk,300,5 minutes,It was a full moon when my brother and I observed 100 yards away for 5 minutes above the tree topics a metalic saucer shaped craft with,5/15/2006,38.0372222,-84.8966667
6/1/1969 21:00,sausalito,ca,us,unknown,900,15 minutes,friend and I were walking between the edge of Richardson bay and highway 101. Must have been between 9 PM and Midnight. it was foggy&#44,1/21/2008,37.8591667,-122.4841667
6/1/1969 22:00,akron,oh,us,light,10,10 seconds,Aerial light makes turns not possible for aircraft.,7/4/2012,41.0813889,-81.5191667
6/1/1969 22:00,athens,ny,us,rectangle,180,3 minutes,Rectangle shaped object was huge dark colored with some white lights. Oddly quiet and fast.,1/16/2014,42.2602778,-73.81
6/1/1969 22:00,surrey (canada),bc,ca,other,2100,35 min,4 lites very far apart went from one part of the sky to the other fast,12/2/2000,49.136353351,-122.821343315
6/1/1969 23:00,orangevale,ca,us,unknown,2700,30 to 45 minutes,UFO over Orangevale&#44 CA in May/June 1969,5/15/2006,38.6786111,-121.2247222
6/4/1969 01:00,chance,md,us,disk,300,5 min,AN DISK SHAPED CRAFT ON THE EASTERN SHORE OF MARYLAND,7/25/2004,38.1719444,-75.9413889
6/5/1969 07:00,windsor,sc,us,disk,1800,30mint,what was this? ufo or NO ? No doubt a ufo back then.&#44.,1/31/2004,33.4816667,-81.5138889
6/5/1969 19:00,rio piedras (puerto rico),,,unknown,900,15 min.,2 lights moving oddly in the night sky,4/16/2005,18.399722,-66.05
6/10/1969 01:00,portland,or,us,disk,180,3 min,WE WERE CLOSE  ENOUGHT TO THROW ROCKS AT THEM  WE WERE CONCERNED THAT THEY SEEN US I WAS SCARED,8/5/2001,45.5236111,-122.675
6/10/1969 18:30,north wildwood,nj,us,triangle,180,3 minutes,Red Lighted Triangle landing in North Wildwood back bay area,2/14/2008,39.0005556,-74.7997222
6/10/1969 22:00,whitmore lake,mi,us,light,300,5 minutes,star like object moving in a east to west directions suddenly stops. Watch object for about 30 secounds when a smaller light drops from,1/7/2000,42.4394444,-83.7438889
6/11/1969 20:00,port hope (canada),on,ca,sphere,300,5 minutes,After seeing bright globe over uranium re finery float slowly over Lake Ontario&#44 the object suddenly accerated extremely fast diminishi,12/2/2000,43.95,-78.3
6/14/1969 23:00,land o&#39lakes,fl,,disk,60,1 minute,glowing red cup &amp; saucer shaped object near tower &amp; drexel road,12/7/2006,28.198096,-82.432994
6/15/1969 06:00,islip,ny,us,other,1200,20 minutes,Sightings/Multiple witnesses,3/31/2008,40.7297222,-73.2108333
6/15/1969 07:00,grang junction colorado,co,,disk,120,2 minutes,Me and brother were walking to the book store on main street and we heard a whistle sound coming from above . We looked up there and sa,11/11/2013,39.063871,-108.550649
6/15/1969 15:00,little rock,ar,us,cylinder,60,1 minute,no sound or lights,6/10/2003,34.7463889,-92.2894444
6/15/1969 19:00,altoona,pa,us,other,600,10 minutes,Space ship hovered with colored lights going around not flashing just circling the ship,5/29/2011,40.5186111,-78.395
6/15/1969 20:00,bryan,tx,us,triangle,60,1 min,the lights of the first craft turned back on and 2 more identically lighted aircraft zipped in on both sides of the lead aircraft ...&#44,7/5/2005,30.6741667,-96.3697222
6/15/1969 23:50,fairfax,va,us,oval,60,1 minute,Huge blimp-like craft; lights around the middle of craft; no sound; hovering above the highway.,11/2/1999,38.8461111,-77.3066667
6/21/1969 23:00,ronkonkoma,ny,us,unknown,3600,1 hour,A unidentified craft with multi-colored lights that hovered silently and could move at Incredible speeds&#44,10/11/2005,40.8152778,-73.1127778
6/25/1969 00:00,moline,il,us,unknown,900,15 minutes,True Storys of UFO&#39S 1968 LIGHT &amp; 2ND STORY UFO WAS DULL SILVER IN COLOR IN 1977&#44 1978&#441979,10/25/2011,41.5066667,-90.515
6/30/1969 00:00,kyle,tx,us,oval,180,3 minutes,object expoded  before hitting the ground in 1969 near San Marcos Texas.,10/30/2006,29.9888889,-97.8769444
6/30/1969 00:00,dorood (iran),,,sphere,900,15 min.,While riding home at night  my family and I saw an object like moon in sky,2/14/2008,33.495503,49.063174
6/30/1969 10:00,westphalia,in,us,egg,3600,1hr,ret. mst. u.s.a.f,2/8/2005,38.8627778,-87.2255556
6/30/1969 12:00,christmas valley,or,us,disk,300,5 min.,We saw three silent silver colored disks  zoom in from different directions&#44  instantly stop&#44 hover &#44 and then zip off.,12/16/2005,43.2363889,-120.6358333
6/30/1969 15:00,detroit,mi,us,light,30,30 seconds,We were under brilliant illumination that was much brighter than the 2:30 pm afternoon clear day sunlight.,12/12/2009,42.3313889,-83.0458333
6/30/1969 18:00,indianapolis,in,us,disk,1200,20 min.,Large silver sphere/saucer-shaped object that hovered for several minutes. Emitted dots (in data-style format) from side.,2/1/2007,39.7683333,-86.1580556
6/30/1969 19:25,durban (south africa),,,changing,40,40seconds,1969 Durban sighting,4/14/2009,-29.85868,31.02184
6/30/1969 22:45,somerset (uk/england),,gb,cone,25248000,8 years,First time it was a bright light and missing time frome 10.45 untill 4 in morning with no real idea why. Second time parked up in same,8/5/2009,51.083333,-3.0
7/1/1969 15:00,bristol,ct,us,unknown,10,10 seconds,My friend and I were riding bicycicels. I looked straight up and obserevd a UFO 100ft.above us. It wasabout 30 ft. in dia. It was cover,6/2/1998,41.6716667,-72.9497222
7/1/1969 16:00,issaquah,wa,us,disk,60,1 minute,Issaquah&#44 WA sighting - summer 1969,4/16/2005,47.5302778,-122.0313889
7/1/1969 18:00,scottsdale,az,us,,120,1 to 2 minutes,my brother&#44 several neighbors and I were playing outside when we all noticed a fast light streak really high up on the sky&#44  near the s,2/1/2007,33.5091667,-111.8983333
7/1/1969 18:00,whittier,ca,us,disk,420,7 minutes,In the summer of 1969 living in Starlight Estates located in Whittier&#44 California and overlooks the city of Whittier.  Around 6:00 PM (,2/16/2000,33.9791667,-118.0319444
7/1/1969 20:00,new york mills,mn,us,disk,1800,30 minutes,30 Minute Encounter with Hovering Saucer 300 Yards Away,11/26/2003,46.5180556,-95.3758333
7/1/1969 20:00,payson,az,us,disk,300,< 5 min.,The disc illuminated bright lemon yellow light through it&#39s large square windows&#44 moving slowly and beeping intermitingly,12/7/2006,34.2308333,-111.3244444
7/1/1969 22:15,chambers county (area of al-ga line),al,us,circle,300,05 minutes,MUFON/GEORGIA FOLLOW-UP REPORT:  Two hovering circles of light(s)/objects,4/26/2000,33.2416667,-87.1580556
7/4/1969 10:30,lakewood,co,us,other,300,5 mins,Light reversing directions silent - watched for ten minutes,1/12/2012,39.7047222,-105.0808333
7/4/1969 11:15,sunnyvale,ca,us,disk,10,5-10 sec.,Two fast and low disks haulin&#39 a**,5/27/2003,37.3688889,-122.0352778
