Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1963 22:00,helena (near),mt,us,diamond,3600,1 hour,Diamond shaped UFO blocks USAF runway,2/10/2012,46.5927778,-112.0352778
1/20/1963 22:00,holyoke,ma,us,disk,1200,20 ninutes,6 massive ufo&#39s parked on moon. old sighting,2/22/2005,42.2041667,-72.6166667
2/21/1963 21:30,cape may court house,nj,us,unknown,240,3 to 4 min.,This incident happened in the early 60&#39s and I still remember it like it happened yesterday. It scared the crap out of me&#33&#33&#33,4/27/2004,39.0825000,-74.8241667
2/23/1963 11:30,husten,tx,,,3600,60min,Why?,2/1/2007,29.760193,-95.36939
3/15/1963 13:00,normandy park,wa,us,cylinder,300,5 minutes,Pencil-like objects seen flying over the water.,4/18/2012,47.4363889,-122.3394444
3/15/1963 17:30,great lakes,il,,disk,900,15 minutes,Craft of some size flew slowly over the Great Lakes Naval base during my tenure at boot camp.,8/5/2001,42.309189,-87.850071
3/29/1963 20:00,clunes/maryborough (near) (australia),,,disk,1.5,hours,Same event witnessed in Clunes Australia and Clunies in France ((NUFORC Note:  More information requested of witness.  PD)),4/16/2005,-37.289293,143.762161
4/1/1963 07:00,tucson,az,us,triangle,600,10 minutes,Observed in western sky @ about 100 ft. flying to the south at about 10 to25 mph Flying in formation as geese would fly,8/10/1999,32.2216667,-110.9258333
4/7/1963 20:00,vero beach,fl,us,disk,600,10 minutes,Vero Beach Fla&#44 1960&#39s; low&#44 huge hovering disk over highway shooting colored lights out the back  with illuminated windows.,12/12/2011,27.6383333,-80.3975
4/10/1963 00:00,russellton,pa,us,sphere,600,10 minutes,UFO was seen back in the 1963 near Russellton PA,6/12/2008,40.6113889,-79.8372222
4/15/1963 19:30,lompoc/vandenberg afb,ca,,disk,300,5 min,FLYING DISC OBSERVED OVER MOUNTAIN DURING LAUNCH OF SCOUT MISSILE,1/28/1999,36.760693,-121.765735
4/20/1963 17:00,alexandria,va,us,light,900,15 minutes,4 red lights flying near Mt. Vernon&#44 Va. toward Potomac River&#44 in early evening April 1963 or 1964,8/7/2007,38.8047222,-77.0472222
5/7/1963 03:00,lynn,ma,us,disk,21600,6 hours,05/07/1965; @3:00am lynn&#44ma essex county usa; two abductees&#44 8 witnesses; two sauces&#44 1 burnt field,1/17/2004,42.4666667,-70.95
5/15/1963 07:00,new york city (brooklyn),ny,us,other,600,10 minutes,SILENT&#44 SUSPENDED WATER TOWER APPEARS OVER HOUSES IN SEA GATE&#44 BROOKLYN&#44 NEW YORK,11/28/2007,40.7141667,-74.0063889
5/15/1963 14:00,towson,md,us,oval,20,20 seconds,Bright&#44 rapidly moving object moving from east to west that reflected the sun as it made a slight turn to the Southwest.,3/21/2003,39.4013889,-76.6022222
5/15/1963 22:00,tishimingo,ok,,changing,10800,3 hours,Many campers saw maneuvering lights for hours in southern Oklahoma.,4/12/2013,34.236205,-96.678613
5/30/1963 17:30,emporia,ks,us,rectangle,60,60 seconds,I have witnessed  many bizarre things in my life beginning at age 4.5&#44  this is not the strangest.  Try India.,5/2/2011,38.4038889,-96.1813889
6/1/1963 00:00,cocoa,fl,us,unknown,900,one hour,We are not alone&#44  I swear it before God Almighty.,12/14/2006,28.3858333,-80.7422222
6/1/1963 02:00,st. louis county,mo,us,cigar,300,5 mins approx,Cigar shaped craft hovering over swimming pool&#44 March 1963&#44 02:00-03:00&#44 slits along edge of hull of craft,8/7/2007,38.6272222,-90.1977778
6/1/1963 08:30,gonzales,tx,us,cigar,30,30 sec.,Object was cigar shaped&#44lights along side and exremely fast.,8/5/2001,29.5013889,-97.4522222
6/1/1963 11:00,albemarle,nc,us,disk,1200,20 min,outside playling &#44neighbor starting yelling pointing up to the sky &#44 went over to look the woman was scared she ran into her house told,1/28/1999,35.3500000,-80.2002778
6/1/1963 12:00,houston,tx,us,cigar,300,5 minutes,Cigar shaped UFO over north Houston&#44&#44  before the building of IAH.,11/28/2007,29.7630556,-95.3630556
6/1/1963 13:00,kirksey,ky,us,triangle,60,1 min,Triangle shaped UFO seen in daytime in 1963 in rural West Kentucky community,2/14/2008,36.6986111,-88.3952778
6/1/1963 16:00,waukegan,il,us,formation,900,15 minuts,Group of stationary objects high in afternoon sky with new objects entering group and some leaving,6/18/2004,42.3636111,-87.8447222
6/1/1963 18:00,royal oak,mi,us,triangle,180,1-3 minutes,A hovering triangular craft&#44 with moving white lights on the sides and a red light on the bottom.,6/12/2007,42.4894444,-83.1447222
6/1/1963 20:00,laguna beach (south),ca,us,light,120,several minutes,USO(s) - Unidentified Submerged Object(s) -- yeh&#33 I know guys&#33 You probably only care about lights in the sky&#33 But hey I&#39m not the only,6/2/1998,33.5422222,-117.7822222
6/1/1963 21:00,rodeo,ca,us,sphere,300,five minutes each time,Blue humming and vibrating sphere in my room,8/5/2009,38.0330556,-122.2658333
6/1/1963 22:00,big kandiyohi lake,mn,,light,5,5 seconds,Two bright white lights that stopped in midair and disappeared over the horizon within seconds,7/5/2008,45.000847,-94.937897
6/1/1963 23:00,colorado springs (mtns. nw of),co,us,disk,300,5 minutes,UFO hovered and made right angle turns before shooting off at an incredible rate of speed when approached by a jet.,7/25/2004,38.8338889,-104.8208333
6/1/1963 23:59,san francisco,ca,us,disk,259200,3 days,San Francisco man&#44 then 22&#44 reported details of 1963 abduction to friend. 500 Lights On Object0: Yes,8/7/2007,37.7750000,-122.4183333
6/6/1963 16:00,calgary (east of) (canada),ab,ca,cigar,120,several minutes,I noticed a long silvery cigar shaped object,6/4/2004,51.083333,-114.083333
6/11/1963 11:00,menasha,wi,us,circle,3600,1 hour,Bell shaped craft watched us play kick ball.,5/15/2013,44.2022222,-88.4463889
6/15/1963 01:00,hollywood,fl,us,disk,7200,2 hours,UFO landing in Hollywood&#44 FL 1963,4/27/2004,26.0108333,-80.1497222
6/15/1963 03:00,milford,ct,us,other,60,1 minute,A solid black cylinder shape moving across the ground then rising like a shadow,4/16/2005,41.2222222,-73.0569444
6/15/1963 03:33,washougal,wa,us,unknown,900,15 minutes,Small craft and several even smaller craft&#44 with bright lights.,2/7/2014,45.5827778,-122.3522222
6/15/1963 11:30,north st. paul,mn,,disk,60,1 minute,Group of three saucer ufos sighted by five children on June 15&#44 1963 in North St. Paul&#44 MN.,7/30/2002,45.012466,-92.991883
6/15/1963 18:00,jonesboro (arkansas state university),ar,us,cigar,21600,6 hours +,Summer 1963 - First appeared the disc over building on campus  at dusk&#44 then a sonic boom from air base 50 miles away. Craft zoomed up,9/13/2002,35.8422222,-90.7041667
6/15/1963 19:00,newaygo,mi,us,sphere,7200,2hrs.or more,on or about june 1963 I saw a chrome ball about the size of a beachball hovering over the trees while in a boat fishing.,4/28/2001,43.4197222,-85.8
6/15/1963 21:00,nanaimo (canada),bc,ca,disk,3600,approx. 1 hr.,Unidentifiable Elipitcal object,7/30/2002,49.15,-123.916667
6/15/1963 21:00,trion,ga,us,circle,1200,20 minutes,SLOW MOWING ROUND OBJECT WITH BRIGHT LIGHTS AROUND IT-HUGH COVERING SEVERAL ACRES-LEFT IN A SPILIT SECOND- WE SWORE WE WOULD NEVER TELL,3/11/2006,34.5438889,-85.3105556
6/15/1963 22:00,newburgh/village of vails gate,ny,,other,1200,20 minutes,The craft  up close was enormous and turned on  a  semi -circular white light which wrapped around it&#39s flattenend shape.,4/16/2005,41.453821,-74.062692
6/26/1963 23:40,naha (japan),,,circle,180,3 minutes,Stealth flying craft were not developed until many years later.,8/12/2008,26.212312,127.679157
6/30/1963 00:00,johnstown,pa,us,rectangle,300,3 to 5 minutes,very large&#44 stealth shaped&#44 as big as a football field. dome  on bottom that rotated. an the dome was iluminated,3/19/2009,40.3266667,-78.9222222
6/30/1963 06:00,newark,tx,us,disk,120,1 or 2 min.,30 someodd years later and I finally saw proof of my early morning sighting,12/7/2006,33.0011111,-97.4841667
6/30/1963 13:00,salt lake city,ut,us,disk,120,2 min,SAUCER5 SHAPED AND SILVER,10/30/2006,40.7608333,-111.8902778
6/30/1963 14:00,anaheim,ca,us,disk,1200,20 min +,First sighting 1963 disk shaped 50 foot diameter&#44 no noise and was stable when stopped over my head.,4/18/2012,33.8352778,-117.9136111
6/30/1963 15:00,canada,,,triangle,60,less than 1 min,Silent black triangle flew over our car in 1963.,3/18/2014,56.130366,-106.346771
6/30/1963 21:00,coventry (uk/england),,gb,circle,15,15 seconds,Very close encounter which has changed my views on alien life forever.,10/8/2007,52.416667,-1.55
6/30/1963 23:59,zebulon,nc,us,other,600,10 minutes,Glowing football in night sky witnessed by five people,8/5/2001,35.8241667,-78.315
7/1/1963 16:00,new york city (brooklyn),ny,us,oval,180,~3 minutes,CRAFT FLYING ACROSS THE NEW YORK CITY SKYLINE,6/18/2004,40.7141667,-74.0063889
7/1/1963 18:00,jonesboro (arkansas state university),ar,us,disk,28800,6to8 hours,Craft (typical saucer style] appeared low over bldgs.&#44 sonic boom from jet from airforce base 45mi. away. Craft went straight up and ou,9/28/2002,35.8422222,-90.7041667
7/1/1963 21:00,lincoln,mo,us,other,28800,four  hours,Lights in the Sky? What are they and where did they c ome from? Benton County Missouri July 1&#441963,7/25/2004,38.3908333,-93.3344444
7/1/1963 21:12,lincoln,mo,us,other,28800,four  hours,This report is based upon a witness who  said that a great armada of bright lights in the Benton county sky was so bright that it was l,9/12/2003,38.3908333,-93.3344444
7/2/1963 19:30,tucson,az,us,other,1200,15 -20 min,Large blimp like object 1960&#39s,10/31/2003,32.2216667,-110.9258333
7/3/1963 21:00,east vassalboro,me,us,triangle,180,3 minutes,Black triangle with central orange light moving slowly across sky.,2/1/2007,44.4477778,-69.6063889
7/10/1963 20:00,evanston,il,us,disk,420,5-7 minutes,We watched the saucer with lights for five minutes as it remained stationary above us at about a 45 degree angle.,10/31/2003,42.0411111,-87.69
7/11/1963 20:00,albert lea,mn,us,oval,360,6 min,It was a round blue that glowed and moved toward us slow without making any noise.,6/18/2004,43.6480556,-93.3680556
7/14/1963 21:30,hornell,ny,us,unknown,600,10 minutes,Bright object moving across the sky then stopping and going back the way it came.,7/4/2012,42.3277778,-77.6613889
7/15/1963 00:00,weingarten,mo,us,disk,7200,2 hours,Flashing amber colored lights that looked like a ferris wheel on its side.,1/30/2014,37.8875000,-90.2144444
7/15/1963 10:30,kimberling city,mo,us,disk,36,three/five minutes,Disc seen passing over bridge at Kimberling City&#44 Missouri.,4/14/2009,36.6333333,-93.4166667
