Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
4/1/1966 21:00,new braintree,ma,us,circle,1800,~ 30 minutes,A large red glowing &quot;plasma cloud&quot; appeared over the woods&#44 then at least 11 smaller white circular objects were seen.,4/1/2001,42.3166667,-72.1263889
4/1/1966 22:00,danang (50 miles from) (viet nam),,,disk,300,5 min.,Craft was seen at about 22:00 hours in the combat area none as I Corps. This ia about 50 miles outside of Da nang. The craft was hugh.,10/27/2004,16.054407,108.202167
4/3/1966 22:00,viet nam,,,disk,600,10 min.,Object moved very slow over our position. There was wind with turblence. no lights. object was Black.Huge,10/27/2004,14.058324,108.277199
4/14/1966 22:30,geneva,ny,us,disk,60,1 minute,An glowing&#44 orange colored disk moving from south to north traveled directly over my house...,4/26/2000,42.8688889,-76.9780556
4/15/1966 13:30,interior (near),sd,us,disk,900,15min,entire episode is too involved to list all details here. Experienced magnetic anomily&#44 also.,6/18/2004,43.7269444,-101.9836111
4/15/1966 18:50,hingham,ma,us,oval,30,30 seconds,Craft came down from clouds and hovered above trees&#44 no sound&#44 covered with large lights&#44 one blinking light underneath&#44 very large cra,5/24/1999,42.2416667,-70.8902778
4/17/1966 05:10,atwater,oh,us,other,5400,1.5 hours,On April 17th &#44 1966&#44 one of the greatest UFO chases occured With police  in NE Ohio and Western PA,7/5/2005,41.0238889,-81.1636111
4/25/1966 20:25,reading,pa,us,other,300,4-5 minutes,There is not one doubt in my mind as to what it was that I saw. I am an electronic (Retired) technician and know what I am talking abou,10/11/2005,40.3355556,-75.9272222
4/25/1966 23:00,bonney lake area,wa,,unknown,120,2 min,Strange aircraft manuver at night,4/16/2005,47.159234,-122.274263
5/1/1966 00:00,kent,wa,us,sphere,1200,20 minutes,Boeing testing a flying saucer,5/11/2005,47.3811111,-122.2336111
5/1/1966 17:00,michigan city,in,us,rectangle,1200,20 minutes,Rectangular ufo&#44 extremely large&#44 dark red&#44 metal shapes visible&#44 no noise&#44 seen on a clear sunny day.,12/12/2009,41.7075000,-86.895
5/4/1966 22:30,southampton (uk/england),,gb,triangle,120,2 mins,Huge triangular craft with with hundreds of star like lights in sets of 3 covering under side.,10/30/2006,50.9,-1.4
5/5/1966 17:00,beltsville,md,us,sphere,120,2minutes,Green sphere speeding across the sky in 1960&#39s,4/16/2005,39.0347222,-76.9077778
5/10/1966 23:59,tulsa,ok,us,rectangle,600,10 min,V shape object moving in a V shape.,6/18/2004,36.1538889,-95.9925
5/11/1966 19:30,east liverpool,oh,us,triangle,600,10 minutes,silver triangle seen early evening by school choir,5/27/2003,40.6186111,-80.5775
5/15/1966 17:00,nanakuli,hi,us,disk,360,5-6 mins,Flying saucers hovering above our house... I&#39ll remember for the rest of my life&#33,6/12/2008,21.3905556,-158.1547222
5/15/1966 22:00,mentone,al,us,egg,10,10 seconds,Both objects skirted the top of the ridge&#44 keeping equi-distant with each other; traveling very fast.,7/25/2004,34.5794444,-85.5905556
5/19/1966 20:00,lexington,ky,us,other,120,one hour,The Day I Realized  We Are Not Alone: My First Sighting Of A Space Vehicle,1/3/2001,37.9886111,-84.4777778
5/20/1966 01:00,holly,mi,us,light,90,thirty seconds-one minute,No visible craft&#44 very early morning&#44 outside&#44 bright white illumination.,9/19/2002,42.7919444,-83.6277778
5/26/1966 23:00,fort lee,va,,light,600,5-10  minutes,Light Over Fort Lee&#44 Virginia&#44 1966,11/21/2010,37.249053,-77.332431
6/1/1966 04:00,lynn valley (north vancouver) (canada),bc,,other,600,10 min +,Early morning UFO sighting as UFO landed in a cul-de-sac. down the street&#44 directly in sight of my bedroom window.,12/2/2000,49.33729,-123.03818
6/1/1966 08:00,gainesville,mo,us,disk,240,aprx3-4 min.,I saw a hovering&#44 silent craft over my home that no one else mentioned&#44 even though they were there&#33,9/2/2005,36.6030556,-92.4280556
6/1/1966 09:00,old washoe city,nv,,disk,20,20 seconds,First&#44 I would like to point out that this is a very old sighting that probably cannot possibly be confirmed.  I am only hoping that so,8/12/2008,39.326924,-119.804686
6/1/1966 12:00,bellingham,wa,us,disk,45,45  sec.,When I saw the object it was not moveing&#44 then it went stright down and stoped&#44 then it went up at 45 degree angal  to the left and sto,10/30/2006,48.7597222,-122.4869444
6/1/1966 12:00,chicago,il,us,disk,300,5 minutes,It hovered straight across from me.,11/16/2002,41.8500000,-87.65
6/1/1966 13:00,carson city,mi,us,disk,300,5 minutes,My cousin &amp; I were both 7 and we were behind our grandmother&#39s when we noticed a silver&#44 smooth&#44 shimering disc about 20&quot; wide and 10&quot;,3/7/1998,43.1769444,-84.8463889
6/1/1966 13:00,glenvil,ne,us,,900,15 minutes,We didn&#39t see anything &#44 but what we heard has never made sense to me.,7/25/2004,40.5041667,-98.2527778
6/1/1966 14:00,betteravia,ca,us,other,30,30 seconds,Playing kickball&#44 I was on home base and looked up to see a UFO that looked like a fireball in the shape of a cigar directly over me.,4/28/2001,34.9177778,-120.5138889
6/1/1966 15:00,coyanosa,tx,us,disk,600,10 minutes,Summer 1966 (or 1968):  Small saucer seen by 3 youth to land and take off in dry creek bed near Coyanosa&#44 Texas.,8/5/2001,31.2427778,-103.0641667
6/1/1966 15:00,odessa,tx,us,other,10,10 seconds,Silvery&#44 football-shaped object rotates then accelerates upward until out of sight.,8/5/2001,31.8455556,-102.3672222
6/1/1966 17:00,cambridge,oh,us,disk,1080,18:00,We saw dark disc shaped objects emerge from the bottom of a &quot;ligher than the evening sky&quot;  oblong  light&#44 fly around and reenter.,8/12/2008,40.0311111,-81.5886111
6/1/1966 17:30,grandview,mo,us,triangle,900,15 min,Depressed for 40 years from this happening&#8230;,4/13/2010,38.8858333,-94.5327778
6/1/1966 17:50,pleasantville,ny,us,disk,3600,1 hour,Never revealed this before. Grounds-- GPL General Percision Labratory. I belive previously it was the Tommy Mansville estate. I believe,8/5/2009,41.1327778,-73.7930556
6/1/1966 19:30,district heights,md,us,disk,300,3 to 5 minutes,Observed UFO Sighting which stopped my moving vehicle on a lonely&#44 tree lined road.,7/5/2008,38.8575000,-76.8897222
6/1/1966 21:00,oil city (near),pa,us,sphere,1800,30 minutes,3 spheres&#44 3 colors&#44 doing figure eight in sky. Stoped car race. everyone saw&#44 no one remembers ? Has anyone else seen this ?,4/18/2012,41.4338889,-79.7066667
6/1/1966 22:00,three rivers (canada),nb,ca,cigar,1200,20 min,cigar like object very large 300+ft 300 ft off ground remote location crossing valley along t.c. newbrunswick canada,2/14/2006,46.35,-72.55
6/1/1966 22:00,conshohocken,pa,us,disk,600,10 minutes,Gun metal grey disk shaped craft seen at 50-60 ft. above the ground,6/20/2005,40.0791667,-75.3019444
6/1/1966 23:00,billings,mt,us,light,240,3 to 4 min,Bright white object over Billings&#44 MT,5/13/2012,45.7833333,-108.5
6/1/1966 23:59,international falls,mn,us,disk,1200,20 min.,2-UFO&#39s wake three/eight yr. old children at different addresses and took control of our minds&#44 emotions&#44 heart and soul&#33,11/21/2010,48.6011111,-93.4108333
6/6/1966 13:00,qui-nhon (viet nam),,,circle,20,15-20 seconds,ORANGE GLOWNG LIGHT MOVING TOWARD US  STOPPING BREFLY AND BACKING UP AND THE LIGHT WENT OUT,1/17/2004,13.782967,109.219663
6/10/1966 21:00,hickory,nc,us,disk,1800,30minutes,DISK SHAPED CRAFT IN SKY,2/23/2000,35.7330556,-81.3413889
6/10/1966 21:30,hickory,nc,us,disk,300,5 minutes,Bright Light in distance over mountains moves in very quickly&#44 then moves slowly over suburban commercial district (Kmart).,8/5/2001,35.7330556,-81.3413889
6/11/1966 13:00,ypsilanti,mi,us,disk,180,3 minutes,Hide and Seek  with UFO,6/12/2008,42.2411111,-83.6130556
6/12/1966 01:30,playa del rey,ca,us,light,300,5 min.,Single Light UFO moving over Los Angeles&#44 Accelerated at unbelievably fast speed and dissapeared over the Horizon.,8/24/2010,33.9488889,-118.4447222
6/12/1966 20:00,vermontville,mi,us,oval,2,seconds,These are real,10/20/2005,42.6288889,-85.0241667
6/15/1966 04:00,stoughton,wi,us,sphere,5,one hour,Our family abducted by aliens near Stoughton&#44 Wisconsin in Summer of 1966,5/13/2012,42.9169444,-89.2177778
6/15/1966 05:00,columbus,oh,us,circle,120,2 minutes,Directly overhead&#44 stationary.  Reddish-orange slowly pulsating light then moved south very rapidly.,5/2/2014,39.9611111,-82.9988889
6/15/1966 11:00,roseburg,or,us,other,3600,about an hour,i saw YHVH and afterwards there apopeared a ufo in the following week that took me from a tent and tatooed me&#44 project blue book there.,10/30/2006,43.2166667,-123.3405556
6/15/1966 12:00,salem,or,us,oval,1500,25 min,The pay off could be big for a little research.,2/25/2003,44.9430556,-123.0338889
6/15/1966 15:00,reading,pa,us,sphere,20,20 seconds,huge molten sphere with liquid surface blending colors. Moving approx. 120 mph south to north. maybe 5000 feet. seen by six people,3/19/2009,40.3355556,-75.9272222
6/15/1966 16:00,oakdale,pa,us,disk,600,10 minutes?,Mesmerizing daylight&#44 close encounter at Oakdale&#44PA Army base in summer of 1966&#44 witnessed by at least 100 guys.,3/21/2003,40.3980556,-80.1858333
6/15/1966 17:00,monterey bay/fort ord rifle range,ca,,disk,1500,25 minutes,Just before sun down (sun still shinning) hovering over the bay it was metallic in color&#44very shiney.  It later moved slowly over the r,11/1/1998,36.778261,-119.417932
6/15/1966 19:00,mcclellandtown,pa,us,disk,10800,2-3 hrs,Was driving home on route 21 heading west.  Craft flew over the 4 of us in our truck.  Landed in a field to our right.  We stopped&#44 got,1/28/1999,39.8869444,-79.8669444
6/15/1966 19:00,cincinnati,oh,us,disk,600,10 min?,Saucer shaped object over Crosley field,5/13/2003,39.1619444,-84.4569444
6/15/1966 21:00,burlington (canada),on,ca,circle,10,10 seconds,June 1966 while looking up into the night sky around 9PM saw a green craft with red corners.  Bright lights were seen on the bottom of,9/2/2005,43.316667,-79.8
6/15/1966 21:00,edmonton (canada),ab,ca,light,600,10 minutes,Observation in late evening of UFO performing rapid manuvers over city for 10 minutes,4/16/2005,53.55,-113.5
6/15/1966 21:00,samois sur seine (france),,,light,60,one minute,Unknown light travels fast and takes impossible 90 degree turn.,3/2/2004,48.45307,2.75345
6/15/1966 21:00,toutle river (mt rainier),wa,,unknown,600,5-10 min.,Brillant light engulfs Mt Rainier Campsite (1966-67),2/24/2001,46.310944,-122.918449
6/15/1966 23:59,caversham (reading) (uk/england),,gb,disk,900,15mins,spinning disc present in back garden grass area&#44 close to house.,8/16/2002,51.466667,-0.966667
6/15/1966 23:59,baltimore,md,us,oval,1200,15-20 min,UFO-approx 1965-67 Bowleys Quarters MD&#44 Silent flat oval shaped&#44 glowing softly&#44 colored sphere.,6/12/2007,39.2902778,-76.6125
6/18/1966 11:00,duluth,mn,us,disk,900,15 min,Intell at Winnepeg disembark and debreif all passangers from a NW  727 after a close encounter over Lake Superior.,8/1/2003,46.7833333,-92.1063889
6/18/1966 21:30,newington,ct,us,triangle,300,4-5 minutes,Sighting of UFO near the Connecticut Light &amp; Power Bldg.&#44 Newington&#44 CT,3/13/2012,41.6977778,-72.7241667
6/20/1966 17:00,greenhills,oh,us,disk,600,10 minutes,I stood under a flying saucer spotted in daylight at 40 foot distance... WILD&#33&#33&#33,8/12/2008,39.2680556,-84.5230556
6/20/1966 21:00,huntington,in,us,disk,600,10 minutes,Saucer shaped object,12/23/2002,40.8830556,-85.4975
6/21/1966 21:45,little axe,ok,us,light,300,5 minutes,Extreme level flight&#44 instant stop&#44hover&#44 rapid disappearence,8/5/2012,35.2325000,-97.2122222
6/25/1966 21:30,rapid city (ellsworth afb),sd,us,unknown,345600,2-4 days,I KNOW THIS INCIDENT HAPPENED&#44 AND I BELIEVE HE IS TELLING IT THE WAY HE KNOW&#39S IT.,10/30/2006,44.0805556,-103.2305556
6/25/1966 21:30,rapid city (ellsworth afb),sd,us,disk,600,several hours,UFOs visited our Minuteman ICBMS during the summer of 1966 and I was there.,4/27/2004,44.0805556,-103.2305556
6/30/1966 00:00,manor,pa,us,oval,5,5 seconds,Bright light drifts past window and lights up whole room.,4/18/2012,40.6325000,-78.9838889
6/30/1966 00:01,new mexico,nm,,disk,900,15 minutes,followed for about 15 minutes by saucer like object  which disappeared at low level across desert in New Mexico in 1966.,2/14/2006,34.51994,-105.87009
6/30/1966 01:00,mendota,ca,us,disk,300,5 minutes or more,Disc shaped in 1966. Stopped my parents&#39 car.,12/12/2011,36.7536111,-120.3805556
6/30/1966 01:00,germany (enroute to france),,,light,30,30 seconds,While on leave in the US Army we rented a car and was in route to Paris; enroute&#44 we witnessed a &quot;meteor&quot; descent&#44 then ascend.,5/12/2009,51.165691,10.451526
6/30/1966 05:00,new york city (bronx),ny,us,circle,10,5-10 seconds,Orb or throgsneck bridge.,1/30/2014,40.7141667,-74.0063889
6/30/1966 10:00,washington,in,us,circle,30,30 seconds,Small spinning circular shaped object passes between houses but doesn&#39t come down.,6/9/2009,38.6591667,-87.1727778
6/30/1966 14:00,montague,ca,us,other,600,5-10 minutes,Fast moving star object over Montague&#44 CA.,1/10/2014,41.7283333,-122.5266667
6/30/1966 15:00,portage la prairie (canada),mb,ca,disk,600,about 10 minutes,I was a non-believer in UFOs. However&#44 after being a witness to a sighting&#44 count me as a believer&#33,4/16/2005,49.966667,-98.3
6/30/1966 15:00,jonesboro,ar,us,disk,120,minutes,Clear day&#44 a disk shape with rotating multi colored lights&#44 silently hovering over trees in the back yard.,3/18/2014,35.8422222,-90.7041667
6/30/1966 16:00,corning,ca,us,disk,300,5 minutes,2 small (2 ft)  &amp; 1 large saucers seen at close range by multiple witnesses&#44 Northern CA about 1966,2/1/2007,39.9277778,-122.1780556
6/30/1966 17:00,wayne,pa,us,cigar,30,half-minute or less,Rocket-like UFO Seen Flying Over Suburban Philadelphia In Summer of 1966,4/16/2005,40.0438889,-75.3880556
6/30/1966 21:00,blocksburg,ca,us,disk,600,10 min,?,3/19/2009,40.2761111,-123.6352778
6/30/1966 21:00,spartanburg,sc,us,light,900,15 min,Summer of 1966 - bright orange round object first thought to be rising full moon,6/2/1998,34.9494444,-81.9322222
6/30/1966 22:30,santa fe,nm,us,disk,300,5 minutes,three eyewitness&#39s and picture in news paper of ufo,1/31/2011,35.6869444,-105.9372222
6/30/1966 23:00,winston-salem,nc,us,other,1200,20 minutes,Football shaped objects with lights hoovers in neighborhood and streaks of with great bursts of speed and returns.,10/10/2011,36.0997222,-80.2444444
6/30/1966 23:00,auburn,ca,us,other,300,5 minutes,Craft was low to the ground&#44 and stopped at witnesses.,8/30/2013,38.8966667,-121.0758333
6/30/1966 23:59,viet nam,,,circle,480,8 min,Object was seen less than 300 feet from the ground it was in our free fire zone I was armed with a M60 michine gun I made no attempt to,3/13/2012,14.058324,108.277199
7/1/1966 00:30,dover,de,us,disk,300,5 minutes,In the region within an hour of Dover AFB&#44 Delaware,12/23/2002,39.1580556,-75.5247222
7/1/1966 14:00,heathrow/london (uk/england),,,other,1,<1 sec,UFOs at Heathrow Airport 1966,6/12/2007,51.470022,-0.454295
7/1/1966 19:00,new salem,pa,us,oval,30,30sec,Witnessed oval shaped object with flame in rear.,12/2/2000,39.9241667,-79.8358333
7/1/1966 20:00,new salem,pa,us,sphere,30,30 seconds,4 adults and 2 children witness spherical object with apparent flame coming from rear&#44 flying across sky in front of them silently.,2/18/2001,39.9241667,-79.8358333
7/1/1966 20:00,jarrettsville,md,us,light,1800,30 minutes,Two large&#44 30&#39 diameter spheres of light appx. 30&#39 apart&#44 appx 20-30&#39 overhead&#44 seen by 60? people&#44 passing slowly overhead silently&#44 n,8/10/1999,39.6044444,-76.4780556
7/1/1966 20:30,milton,wv,us,light,30,30 seconds,One light into two,8/5/2001,38.4344444,-82.1325
7/1/1966 21:00,malden,ma,us,sphere,1800,30+min.,blue-white star&#44 larger than any other in sky-- making regular 90&#39 turns- for over 30 min.&#39s,6/12/2002,42.4250000,-71.0666667
7/1/1966 21:30,grand prairie,tx,us,other,30,30 seconds,Fast moving silent craft over water,11/21/2010,32.7458333,-96.9975
7/4/1966 00:00,cape rosier,me,us,light,10800,hour?,glowing green ball moving across the horizon on July 4&#44 1966&#44 in Cape Rosier&#44 Maine,3/19/2009,44.3313889,-68.7994444
7/4/1966 17:15,san jose,ca,us,disk,300,5 min,Saw a bright star&#44 thought it was Venus. Looked around and saw Venus. This object then got alot brighter and swelled and then vanished,10/12/2001,37.3394444,-121.8938889
7/6/1966 21:00,interlachen,fl,us,fireball,60,1 minute,orange firey ball rising from ground up into sky,9/17/2000,29.6236111,-81.8905556
7/9/1966 12:00,hopkinsville,ky,us,other,600,10 minutes,Observed a capsule type craft land&#44 then take off from a field across from a restaurant while noon hour traffic continued.,10/12/2001,36.8655556,-87.4886111
7/10/1966 23:00,collingwood (canada),on,ca,other,60,1 minute,I was 13 years old spending my summer vacation from school at my Parents cottage in a remote area south of Collingwood&#44 Ontario Canada.,4/27/2004,44.5,-80.216667
7/12/1966 03:00,cam rahn bay (viet nam),,,unknown,600,10 minutes,The object with its bright light bounced up and down over the flightline like a bouncing ball&#44and had no engine sound.,6/20/2005,11.893334,109.170167
7/15/1966 12:00,springfield,ma,us,other,600,10 min.,U.F.O. sighting was astronomic in size as to blot out the sky on all horizons.,7/23/2000,42.1013889,-72.5902778
7/15/1966 19:00,galveston,tx,us,oval,30,30 seconds,Glowing Orb chased by F-104s in daylight over Galveston&#44 Texas in 1966.,12/16/2005,29.3011111,-94.7975
7/15/1966 21:00,la puente,ca,us,triangle,300,5 minutes,3 triangle lights racing across the sky playing &quot;tag&quot; for approximately five minutes&#44 then went straight up in the sky out of sight,8/20/2001,34.0200000,-117.9486111
7/15/1966 22:00,centerville,ia,us,light,1800,aprox 15-30 minutes,90 degree angles uniform stair step flight pattern&#44 very bright light&#44 silent,4/16/2005,40.7341667,-92.8738889
7/15/1966 22:00,cold springs,ny,us,unknown,21600,one evening,A Strange Night At Summer Camp... 500 Lights On Object0: Yes,9/24/2012,43.1327778,-76.2572222
7/15/1966 22:00,malibu,ca,us,triangle,15,10-15 seconds,Huge triangler shape object seen up close over the tree line in the Malibu mountains in 1966,12/14/2004,34.0050000,-118.8091667
7/15/1966 23:59,dracut,ma,us,circle,1200,20 mins.,A real U.F.O. on the roof.,4/27/2004,42.6702778,-71.3025
7/17/1966 11:00,waukegan,il,us,circle,180,3\min,hummung hovering then quick exit,8/5/2009,42.3636111,-87.8447222
7/20/1966 14:30,chosica (peru),,,cylinder,60,1 minute,watched a cylindrical&#44 clearly metallic&#44 resembling shiny aluminum&#44 somewhat rounded object hovering on nearby hills&#44 moving pendulum-l,1/29/2002,-11.938537,-76.701904
7/31/1966 21:30,gahanna,oh,us,light,180,3 minutes,Summer of 1966&#44 a round&#44 glowing light seen in southern sky of Gahanna&#44 Ohio&#44 moving east to west.,7/5/2013,40.0191667,-82.8794444
7/31/1966 23:00,douglas,mi,us,cigar,1200,20min,saw craft hovering over corn feild. craft had two lights(red)one pulsating no sound  also no insect of frog sounds craft left with incr,11/20/2002,42.6433333,-86.2005556
8/1/1966 05:30,columbus,oh,us,circle,2,seconds,Glowing orange sphere&#44 stationary and silent,5/15/2006,39.9611111,-82.9988889
8/1/1966 22:30,garden city,mi,us,cigar,7,5-7 seconds,Football Shaped craft seen over Detroit suburb (1966),11/21/2010,42.3255556,-83.3311111
8/6/1966 01:30,santa rosa,ca,us,disk,2700.0,30-45 min,AUGUST 6&#44 1966 BETW EEN 12;30A.M.+ 1.45 A.M. MYSELF AND TO FRIENDS MY PARENTS SISTOR ALL WHERE PRESANT ONE SAUCER ABOUT A QUATER MILE A,1/28/1999,38.4405556,-122.7133333
8/7/1966 19:00,welland (canada),on,ca,sphere,900.0,15 minutes,Orange sphere moving erratically and at rapid speeds,4/16/2005,42.983333,-79.25
8/10/1966 03:30,ovando,mt,us,oval,1200,20 minutes,UFO Sighting in 1966 &#8211; Blackfoot Valley&#44 Ovando&#44 Montana,5/15/2013,47.0202778,-113.1322222
8/12/1966 19:00,caseyville,il,us,light,600,10 minutes,UFO in trouble?,6/20/2005,38.6366667,-90.0255556
8/14/1966 14:30,renton,wa,us,oval,120.0,2 minutes,Oval object seen circling a B-727 approaching landing at Boeing Field&#44 Seattle Wa.,4/16/2005,47.4830556,-122.2158333
8/15/1966 12:00,rochester (outside of),ny,us,other,600.0,10 min,they just seem to fly out of the west sky stop and then they were gone and no we were not on drugs&#44,1/17/2004,43.1547222,-77.6158333
8/15/1966 22:00,galesburg,il,us,disk,1200.0,20 minutes,Huge Disk Hovering Over Neighbor&#39s Home,5/2/2003,40.9477778,-90.3711111
8/15/1966 22:00,amherst,ny,us,disk,1200.0,20 minutes,Saucer over house in Amherst NY 1966 quiet whirring sound,10/10/2011,42.9783333,-78.8
8/15/1966 22:30,seattle,wa,us,disk,1800.0,30 minutes,Summer 1966&#44 10:30pm&#44 4 witnesses&#44 round/dome shape object appeared &#44 approached then hovered in the sky approx. 200&#39 approx 15 mins.,10/31/2003,47.6063889,-122.3308333
8/17/1966 01:45,bass harbor,me,us,disk,300.0,5 min,Disk shape object seen in Blue Hill Bay&#44 Bass Harbor&#44 ME &#44 1966,10/31/2003,44.24,-68.3444444
8/17/1966 23:00,beverly,oh,us,cigar,1200.0,20 min.,IT WAS A WARM SUMMER NIGHT.THERE WAS 6 OF US IN MY NEW COBVERTIBLE.WE WERE ALL 16-17 YRS OLD AND NO WE WERE NOT DRINKONG OR SMO,9/9/2004,39.5477778,-81.6397222
8/18/1966 19:00,big sur,ca,us,diamond,120.0,minute,I was at Nepethe Lodge in the Big Sur area with a friend of mine and we were having dinner.  I looked up at the sky and thought I was s,3/11/2003,36.2702778,-121.8063889
8/20/1966 01:00,indianapolis,in,us,light,1500.0,25 min.,Red light in tree,4/16/2005,39.7683333,-86.1580556
8/22/1966 23:00,seatac,wa,us,unknown,120.0,2minutes,SAW UFO AT NIGHT TAKE OFF SO FAST THAT IT LOOKED LIKE IT KICKED IT INTO WARP DRIVE.,11/26/2003,47.4538889,-122.3205556
8/28/1966 00:00,grovertown,in,us,cigar,10.0,10 sec,did i see rockets flying over my house,12/23/2002,41.375,-86.5047222
8/30/1966 17:30,rochester,ny,us,disk,15.0,15 seconds,Disc shaped object came down from clouds&#44 hovered for 15 seconds&#44 then slowly went back up into the clouds.,10/31/2003,43.1547222,-77.6158333
9/1/1966 22:00,new york city (queens),ny,us,sphere,2700.0,45 minutes,SITING OF A MASSIVE UFO ABOVE THROGS NECK BRIDGE SEPTEMBER 1966,10/12/2001,40.7141667,-74.0063889
9/5/1966 00:00,bakersfield,ca,us,circle,180.0,3 min?,1966&#44 I was 11 flashing multicolored lites&#44 red green blue&#44 I think white not sure&#44 moved from stationary positon. fast&#33,9/29/2004,35.3733333,-119.0177778
9/5/1966 21:00,columbus,ne,us,circle,1800.0,30 minutes,Circular craft&#44 nighttime sighting&#44 close range&#44 red&#44 green&#44 yellow lights&#44 probable abduction&#44 missing time,4/27/2004,41.4297222,-97.3680556
9/6/1966 21:00,pasco,wa,us,disk,120.0,2 min,I WAS WITH MY FGIFL FRIEND AND HER PARENTS AT A SMALL PICNIC GROUND NEAR PASCO WA.IT WAS ALREADY DARK OUT &#44 I WAS FACING NORTH SHE WAS,8/19/2000,46.2397222,-119.0994444
9/8/1966 20:30,hundred,wv,us,oval,30.0,30 sec,Object traveled across hills at moderate speed illuminating tree tops as it passed.,10/31/2008,39.6836111,-80.4591667
9/15/1966 01:30,pacific ocean (western),,,unknown,300.0,5 mis.,object in water 2 feet from boat made a straight right turn at high speed,10/8/2007,-8.783195,-124.508523
9/15/1966 03:00,terre haute,in,us,sphere,1800.0,20-30 mins.,Close Encounter with Scanning Object,9/19/2002,39.4666667,-87.4138889
9/15/1966 09:00,clifton (near),tx,us,flash,3654000.0,o830 to1015 hrs,I think I was Taken and accidently put in a different space time and then it was corrected.I have no memery of anything else.,4/8/2002,31.7822222,-97.5763889
9/15/1966 18:00,delta junction,ak,us,cigar,900.0,15 min,Long Cigar shape w/portholes  bright orange on the ends or edges,3/11/2006,64.0377778,-145.7322222
9/15/1966 20:00,canoga park,ca,us,cigar,300.0,5 min,Blue cigar shape ufo seen over home in california 1966,1/24/2012,34.2011111,-118.5972222
9/15/1966 21:00,toledo,oh,us,triangle,1200.0,20 minutes,glowing orb hovers 20 feet above onlookers,10/15/2003,41.6638889,-83.5552778
