Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
2/15/1994 21:00,vancouver (canada),bc,ca,triangle,120,2 minutes,1994 Sighting in Vancouver&#44 B.C.,7/16/2003,49.25,-123.133333
2/20/1994 09:00,toronto (canada),on,ca,disk,10,less than 10 seconds,Saw a metallic&#44 daylight disk that left a wake in the clouds.,5/24/2005,43.666667,-79.416667
2/21/1994 19:00,new mexico,nm,,light,600,10min,flashing bright lights following 60mph auto at its level,3/2/2004,34.51994,-105.87009
2/22/1994 02:00,shackle island community of hendersonville,tn,,changing,2400,40 minutes,Object viewed under magnification observed lights/crafts entering and leaving illuminated object;,9/2/2005,36.304774,-86.619996
2/24/1994 21:30,brockville (canada),on,ca,oval,900,~ 15 minutes,I watched it for about 15 minutes.  It seemed bigger than a plane&#44 circular and it changed colour;  white to red then green then back,1/17/2004,44.583333,-75.683333
2/27/1994 00:15,canandaigua,ny,us,rectangle,300,5 minutes,It was rectangular and had 6 red lights on each side.,9/17/2003,42.8741667,-77.2883333
3/1/1994 01:00,menifee,ca,us,unknown,10526400,4 months,Sun City / Menifee UFO sightings in 1994,2/22/2005,33.7283333,-117.1455556
3/1/1994 03:00,mumbai (india),,,other,10,10 seconds,A Pterodactyl with a fiery tail,7/16/2006,19.075984,72.877656
3/2/1994 23:15,lindsborg,ks,us,triangle,10,10 seconds,Black Triangle with Slightly Askew Leading Edge,7/16/2006,38.5736111,-97.6741667
3/3/1994 00:00,albany,ny,us,rectangle,21600,6 hous,A repeat and endless loop of an object downtown suny albany campus.,4/18/2012,42.6525000,-73.7566667
3/3/1994 23:00,moab (south of),ut,us,triangle,60,one full minute,Rotating triangle of lights south of Moab.,8/5/2001,38.5733333,-109.5491667
3/7/1994 12:00,hanua (germany),,,unknown,60,at least  1minute,It wasnt lights in the sky&#44 I seen a green radioactive subject at my window when i was a child. Im older now. Asking myself what is it.,9/24/2012,22.621974,87.853748
3/8/1994 19:15,seattle (university district),wa,us,fireball,5,5 seconds,Young man and girlfriend witness an intensely bright object streak across the night sky&#44 followed by a second object.,2/1/2007,47.6063889,-122.3308333
3/9/1994 21:00,canton,mi,us,unknown,120,2 min,UFO Encounter in Canton Michigan.,4/27/2007,42.3086111,-83.4822222
3/10/1994 18:00,whittier,ca,us,circle,300,5:00,it was giant I saw it with bright lights millions of lights it 2 feet above our car. I saw a windsheild in it through it I saw an objec,7/11/2000,33.9791667,-118.0319444
3/10/1994 18:00,wyoming,mi,us,disk,60,1 min,disk shaped looked to be black with colored flashing lights on the bottom,5/15/2006,42.9133333,-85.7052778
3/10/1994 21:00,olympia,wa,us,oval,10,10 seconds,Two oval shaped&#44 firefly-like&#44 yellow glowing craft&#44 flew overhead at great speeds with erratic movement.,1/17/2004,47.0380556,-122.8994444
3/10/1994 22:30,mesa (north of),az,us,triangle,90,90 seconds,I saw a black craft floating in the air&#44 no noise or anything.  When I got out of my car to see what was going on&#44 it left.,4/2/1999,33.4222222,-111.8219444
3/15/1994 00:30,clovis,ca,us,light,300,5 minutes,Beam of Light near Strawberry Field,3/19/2002,36.8252778,-119.7019444
3/15/1994 01:00,howard afb panama  canal,,,fireball,2,2 seconds,Streak of colors  come together in the skys over Howard AFB Panama Canal.,12/2/2000,9.111086,-79.699318
3/15/1994 01:00,avenal,ca,us,unknown,3000,40 or 50 minutes,my wife and I were at a ranch late at night talking with friends about 4 or 5 miles from avenal &#44 When we notice several small lights z,11/3/2005,36.0041667,-120.1280556
3/15/1994 14:00,columbus city,al,us,cylinder,3,3 seconds,Large Black Cylinder Flies Above Mountain Lakes Near Guntersville&#44 Alabama,10/30/2006,34.4605556,-86.2333333
3/15/1994 21:00,asheville,nc,us,disk,1800,30 min,Seen craft very close hovering over telephone poll not moving or making a sound.,10/7/2003,35.6008333,-82.5541667
3/18/1994 05:10,flint,mi,us,triangle,300,5 minutes,In the pre-dawn hours of the above date I encountered a large&#44 triangular craft hovering silently about 100 foot above the freeway.,5/24/1999,43.0125000,-83.6875
3/20/1994 22:30,london (uk/england),,gb,other,900,15 mins,Indefinate shaped craft changing colour from blue to red.,8/11/2004,51.514125,-0.093689
3/24/1994 23:30,sturgis,ms,us,disk,240,4 minutes,They  could have been traveling by power from magnetic fields&#44 they  appeared to slip through the sky.,4/9/2004,33.3444444,-89.0452778
3/28/1994 17:00,oakland,ca,us,light,2400,40 minutes,I saw the lights in an arrow formation over San Francisco for 40 minutes and they didn&#39t move an inch.,4/27/2004,37.8044444,-122.2697222
4/1/1994 15:00,megargel,tx,us,unknown,600,10 minutes,Missing Time: 10 minutes erased from my life,11/20/2001,33.4508333,-98.9241667
4/1/1994 20:00,faribault,mn,us,fireball,4,3-4 sec,Observed a green fireball flying 30 ft above and along a river. It flew parallel to the terrain and emitted a long tall w/smoke &amp; spark,1/28/1999,44.2950000,-93.2686111
4/1/1994 21:24,indiana,pa,us,disk,10,3-10 sec,we saw a saucer shaped object with a halo around it behind it followed three jets with after burners engaged colors appeared to be blue,3/7/1998,40.6213889,-79.1527778
4/1/1994 22:50,taft,ca,us,light,15,15 seconds,White light seen at 10:30 pm traveling from NW to SE at very high rate of speed.Slows momentarily to beam down conical light&#44 then resu,6/23/1999,35.1425000,-119.4555556
4/3/1994 23:30,lake sonoma,ca,,other,4200,1hour 10 min,While fishing on Lake Sonoma my friend and I saw two lights in the trees.  We were on a boat in the center of the lake.  The lights wer,2/16/1999,38.759642,-123.091561
4/4/1994 17:00,hollywood,fl,us,circle,7200,2 hrs,Orange Orbs in Broward County Florida.,2/22/2005,26.0108333,-80.1497222
4/6/1994 20:40,davis,ca,us,cigar,1200,15 &#4420 min.,bright light in the sky a real close encounter.,7/11/2000,38.5450000,-121.7394444
4/6/1994 22:00,grosse pointe,mi,us,light,5,3 to 5 seconds,Green light moving at really high speeds crosses night sky and disapears,7/16/2003,42.3861111,-82.9119444
4/7/1994 10:00,jackson,mi,us,light,240,3-4 min.,Small light seen in jackson&#44 michigan,11/20/2002,42.2458333,-84.4013889
4/7/1994 21:00,brookfield,ct,us,light,30,00:00:30,Large&#44 bright object crested over NW horizonmoving very fast&#44 my friend and I both sawthe object&#44 and another of my friendsreported sig,6/2/1998,41.4825000,-73.41
4/10/1994 03:30,nr. resende/ rio de janeiro state (brazil),,,disk,20,0:20,event commenced as light in the sky advancing slowly and erratic east to westerly direction. when it got closer commenced changing colo,6/12/2002,-22.470966,-44.451335
4/10/1994 18:30,willow springs,mo,us,triangle,1800,20 to 30 min,Huge Triangular Object  after dusk seen with lights outling the perimeter&#44 and a bright light in the middle .,4/30/2004,36.9922222,-91.9697222
4/11/1994 21:00,harrisonburg,la,us,disk,30,30 seconds,large&#44 well-lit saucer passes only a hundred feet above house,2/22/2005,31.7719444,-91.8213889
4/15/1994 21:00,elkton,md,us,other,180,1-3 minutes,The UFO had Orange and Yellow Lights. 500 Lights On Object0: Yes,1/10/2009,39.6066667,-75.8336111
4/15/1994 22:00,brooksville (withlacoochie forest),fl,us,chevron,1200,20 minutes,Three witnesses saw a very large&#44 chevron-shaped&#44 black or gray object with read lights around the edges.,10/15/2002,28.5550000,-82.3880556
4/15/1994 23:00,prescott,az,us,rectangle,180,3 minutes,rectangular object and sound of object.,2/18/2001,34.5400000,-112.4677778
4/16/1994 01:30,mason city (south of),ia,us,unknown,60,1 min,I was going south on I35 in a Greyhound bus in northern Iowa. It was early in the am. and i was just sitting awake then suddenly&#44 a ver,11/11/2003,43.1536111,-93.2008333
4/19/1994 22:00,virginia beach,va,us,disk,240,3-4 minutes,I say almost disk shaped because the edges did not come to a point but were straight&#44 could have been cigar shaped at an angle.,5/15/2013,36.8527778,-75.9783333
4/23/1994 01:00,brampton (near toronto) (canada),on,ca,,120,2min,The whole north west sky lit up.  Near Dorsett Park&#44 facing North west at 1:00am in the morning.  There were very few clouds in the sky,12/2/2000,43.683333,-79.766667
4/24/1994 00:01,albuquerque,nm,us,sphere,3,2-3sec,I was on my way down from the Sandia Mountain peak ( on a tramway) when I saw a bright orange flash and an ornange ball of light speed,6/2/1998,35.0844444,-106.6505556
4/25/1994 02:00,albuquerque,nm,us,sphere,3,3 seconds,Glowing sphere makes figure eight around two people.,7/5/2005,35.0844444,-106.6505556
4/25/1994 21:00,pascagoula (approximate),ms,us,flash,2,2 seconds,I saw a powerful multi-colored fan of laser-like light emanate from deep in a swamp while I was travelling by car&#44 heading west on I-10,10/2/1999,30.3655556,-88.5561111
4/25/1994 22:00,oswego,ny,us,triangle,60,1 minute,Rusty-red colored triangular shaped object with red lights came up over the shore of Lake Ontario and flew in a quick zig zag pattern,8/30/1999,43.4552778,-76.5108333
5/1/1994 06:30,glencoe,ky,us,sphere,1800,30 minutes,Sphere hovering over pond.,6/20/2005,38.7144444,-84.8227778
5/1/1994 18:00,crystal falls,mi,us,triangle,3600,1 hour or more,Multiple encounters over approximately 50 mile radius.,9/12/1999,46.0980556,-88.3338889
5/1/1994 20:00,ocotillo wells (near),ca,us,fireball,14400,4 hours,Large stationary fiery ball,2/3/2012,33.1444444,-116.1333333
5/1/1994 22:00,great falls,mt,us,sphere,300,about 5 minuts,Ghost like bright sphere wobleing and hovering and folwoing me,12/12/2011,47.5002778,-111.3
5/2/1994 22:00,glassville (canada),nb,ca,diamond,300,5 minutes,My Dad and I were driving down the street when I looked up and saw it&#44 it was huge&#44 it had a triagular top and bottom with revolving li,4/2/1999,46.483333,-67.416667
5/5/1994 02:00,phoenix,ny,us,unknown,300,5 minutes,It  had my head in a vice-like grip and was &quot;reading&quot; me.,1/17/2004,43.2311111,-76.3011111
5/5/1994 21:00,newport beach (near),ca,us,flash,5,five seconds,saw what I first thought was a comet or some other object. It looked like a falling star....it was very high up.  I watched the object,1/28/1999,33.6188889,-117.9280556
5/7/1994 09:00,long beach,ca,us,oval,1200,15-20 minutes,I observed the Craft at a close enough distance to know it was not anything man made,1/24/2012,33.7669444,-118.1883333
5/8/1994 22:00,el ajusco (mexico),,,oval,10800,3 hrs,UFO sighting and scanning sentsation in El Ajusco&#44 Mexico,7/25/2004,32.486464,-116.959052
5/10/1994 21:24,frankfort,mi,,unknown,1800,30 minutes,Large flashing light extending down from sky to lake Michigan.,1/28/1999,44.63361,-86.23454
5/11/1994 22:00,new york city (brooklyn),ny,us,circle,15,10-15 seconds,I observed a round black object pass in front of the moon through my telescope.,10/2/1999,40.7141667,-74.0063889
5/12/1994 03:30,loughborough&#44 leic (uk/england),,,disk,1500,25 mins,observed small ufo hovering over a field/farmhouse moving in a random fashion in all directions,8/10/1999,52.772099,-1.206166
5/12/1994 11:00,mitchell,or,us,,2,2 sec.,Two men observed a blue/white object streak down and disappear behind a nearby ridge. Cast light.,11/2/1999,44.5666667,-120.1522222
5/12/1994 22:15,winslow,me,us,disk,60,1 min,fast moving high altitude pulsating disc,2/1/2007,44.5469444,-69.6216667
5/15/1994 13:00,antarctica (ross ice shelf) (antarctica),,,fireball,2,2 seconds,green fireball streaking across the ski in a southwesterly direction,1/28/1999,-82.862752,-135.0
5/15/1994 14:00,portland,or,us,sphere,600,10 minutes,While in light aircraft observed object below and behind follow in a race track holding pattern. Observed changes in heading altitude a,1/28/1999,45.5236111,-122.675
5/15/1994 15:30,zebulon,nc,us,other,120,about 2 minutes,Gigantic flat black ship with molded rooms on bottom and tubes leading to each room seen in Zebulon&#44 North Carolina.,4/16/2005,35.8241667,-78.315
5/15/1994 16:00,elkhart,in,us,sphere,90,1 to 1.5 minutes,I saw 6 spherical objects&#44 silver or chrome in color. They were circling around eachother very close and at a high rate of speed.,4/2/1999,41.6819444,-85.9766667
5/15/1994 17:00,el centro,ca,us,triangle,600,10 mins,Huge triangle being followed by an F-16 in the california desert..,1/10/2009,32.7919444,-115.5622222
5/15/1994 18:10,fallon,nv,us,light,45,45 seconds,USN trained weather observer sighted 3 &quot;solid&quot; colored lights&#44 two red&#44 one white&#44 moving south to north silently and periodically&quot;rock,3/7/1998,39.4736111,-118.7763889
5/15/1994 21:15,munds park (west of),az,us,chevron,1200,appox. 20 min.,V-shaped w/ 5 amber colored lights on the bottom,9/6/2002,34.9455556,-111.6394444
5/15/1994 22:00,saskatoon (canada),sk,ca,light,7200,2 hours,streams of light and triangular lights seen over Saskatoon&#44 SK.,10/31/2003,52.133333,-106.666667
5/17/1994 20:00,millersburg,mo,us,light,2700,45mins-90mins,Strange lights in Millersburg,3/21/2003,38.8986111,-92.1233333
5/20/1994 13:00,liberal,ks,us,sphere,1200,15-20 min,2 matalic spears connected to each other hovered in the southern sky for about 15-20 min.,1/28/1999,37.0430556,-100.9205556
5/20/1994 23:59,pittsburgh,pa,us,oval,12,12 seconds,1.What I saw was a series of lights flashing left to right up and down.I would say it was 100 meters away from my bedroom window.It fle,7/26/2002,40.4405556,-79.9961111
5/22/1994 15:00,logansport,in,us,disk,120,2 min,it was daytime and i know what i saw,3/11/2006,40.7544444,-86.3566667
5/23/1994 00:45,bend,or,us,disk,12600,3.5 hours,it came up to us as fast as it left us and shined us hard with white/blueish lights. lots of energy felt...and wind,4/9/2004,44.0583333,-121.3141667
5/26/1994 22:37,sacramento,ca,us,triangle,300,5 min.,A large triangular shaped craft passed over our car while at a stop sign on an empty street,1/28/1999,38.5816667,-121.4933333
5/31/1994 20:00,marlington,wv,,disk,120,2 min.,Driving home at dusk&#44my wife and I saw a saucer shaped craft fly directly overhead at tree top level&#44the craft had a circle of lights o,9/13/2002,38.223453,-80.09451
6/1/1994 01:00,wilson,wi,us,light,900,15 minutes,At night&#44 a group of about five independently-moving lights&#44 changing directions instantly in straight paths.,2/1/2007,44.9536111,-92.1733333
6/1/1994 02:00,atlanta,tx,us,other,14400,4 hours,We saw a giant ball of light and lighting and some people like things moving around.,12/2/2000,33.1136111,-94.1641667
6/1/1994 02:30,lahaina (puamana) (residential oceanside),hi,us,circle,6,approx 6 sec,5 Bright glowing balls with NO comet trail traveling at great speed from north to south over hawaian islands,1/28/1999,20.8783333,-156.6825
6/1/1994 03:00,raymore,mo,us,triangle,600,5-10min,4-5 lights &amp; 1 large ship 10-11 years ago. Did you see it?,12/14/2004,38.8019444,-94.4525
6/1/1994 06:00,whithouse,oh,,unknown,60,1min.,i was watching a jet flying probaly 30&#44000 ft. then i saw a small tranlusent ball it looked smaller than the jet. it mooved all around,9/6/2002,41.518941,-83.803828
6/1/1994 06:30,franklin,ky,us,disk,120,2 minutes,Lady Drives Underneath A  Disk Hovering Over Highway,6/4/2004,36.7222222,-86.5772222
6/1/1994 08:00,eagle butte,sd,us,formation,900,15 min,I was driving and noticed people parked and looking in the sky. We watched these lights move slowly with no sound.,3/19/2009,45.0025000,-101.2330556
6/1/1994 12:00,dayton/fairborn,oh,,oval,15,total =15 sec,unexplained departure from atmosphere,2/1/2007,39.790491,-84.0219
6/1/1994 14:00,springfield,mo,us,circle,120,2 mins,round dull metal efo covered in piping on the bottom,2/14/2010,37.2152778,-93.2980556
6/1/1994 16:00,bloomingdale,il,us,sphere,120,1-1/2 min.,pulsing silver object in the daytime,2/18/2001,41.9575000,-88.0808333
6/1/1994 17:00,scottville,mi,us,changing,300,5 minutes,A shape changing from round to disc which paced us for several minutes before speeding away. No sound.,3/21/2003,43.9547222,-86.28
6/1/1994 17:00,montgomery,al,us,rectangle,300,5 min,Strange object over Montgomery Alabama,8/7/2007,32.3666667,-86.3
6/1/1994 18:00,lacey,wa,us,rectangle,1800,30+minutes,Large carrier escorted by military copters over Puget Sound area.,2/14/2006,47.0344444,-122.8219444
6/1/1994 19:00,farmington,nm,us,triangle,120,2 minutes,Triangular object seen in Farmington .,12/16/2005,36.7280556,-108.2180556
6/1/1994 19:00,lindsay,ca,us,sphere,180,about 3 minutes,floating spheres or huge orbs in sky radiating one kind of light white light .,12/7/2006,36.2030556,-119.0872222
6/1/1994 21:00,georgia,ga,,flash,2,2seconds,Multi-colerd well defined beam or flash,8/5/2001,32.165622,-82.900075
6/1/1994 21:00,montgomery,al,us,triangle,10800,2-3 hrs,triangular object with 3 bright lights moved east to west  across east montgomery over the v.a. hospital.,10/31/2003,32.3666667,-86.3
6/1/1994 21:00,north bergen,nj,us,disk,20,20 seconds,I have seen a disk shaped object  in outerspace. It was a very calm and peaceful shade of florescent blue or soft powder blue light,2/14/2008,40.8041667,-74.0125
6/1/1994 21:00,philippines,,,sphere,5,5 seconds,blue light flying sphere,1/11/2002,12.879721,121.774017
6/1/1994 21:00,south yarmouth,ma,us,light,360,6 minutes,Very cloudy night&#44 seeing bright light behind clouds and seeing many transparent green spheres shooting out from the clouds.,8/30/2013,41.6666667,-70.1852778
6/1/1994 21:30,las vegas,nv,us,triangle,480,8 minutes,Black triangle seen in 1994 over Las Vegas. 911 called.,11/11/2013,36.1750000,-115.1363889
6/1/1994 21:30,ensenada (baja calif.) (mexico),,,light,30,30 seconds,while scanning the stars&#44I was drawn to a perfect circle of stars or lights high in the sky. while exclaiming to my friend that this fo,2/16/2000,31.866743,-116.596371
6/1/1994 22:00,bethlehem,pa,us,triangle,480,6-8 min,UFO Close Enough To Throw Rock At It&#44  Makes No Noise In Bethlehem PA 1994,2/14/2008,40.6258333,-75.3708333
6/1/1994 22:00,morgan hill,ca,us,disk,3600,1 hour,Foothill Sightings,3/2/2004,37.1305556,-121.6533333
6/1/1994 22:00,montgomery,al,us,triangle,120,2 minutes,I was coming back to my college dorm at Auburn University at Montgomery -AUM (after grocery shopping one night) and I saw &quot;something&quot; h,7/5/1999,32.3666667,-86.3
6/1/1994 23:00,lawrencbeurg,ky,,oval,5,5 seconds,Night time sigting of two objects hovering then streaking over horizon.,4/13/2010,38.037297,-84.896617
6/1/1994 23:30,christchurch (new zealand),,,sphere,300,5.00 min,Driving around Witch Hill area of Banks Penninsula&#44 passed strange. There were 3 lights&#44 not completely certain of their colour&#44 They w,6/2/1998,-43.532054,172.636225
6/4/1994 10:00,galveston,tx,us,triangle,2,a few seconds,Previous Stealth sighting in Williamsburg area,12/23/2002,29.3011111,-94.7975
6/5/1994 00:35,mcdonough,ga,us,other,15,<15 seconds,I and two others saw a reddish orange ball of light with a tail traveling through the night sky under clouds while fishing.,5/2/2011,33.4472222,-84.1469444
6/5/1994 19:00,hyannis,ma,us,other,60,1:00 min,boomerang sliver shiny shaped object,12/7/2006,41.6527778,-70.2833333
6/8/1994 22:30,idaho falls,id,us,changing,600,10 min.,Strange&#44 form-changing objects seen over Idaho Falls.,1/28/1999,43.4666667,-112.0333333
6/10/1994 23:59,boyden,ia,us,flash,1,1 second,A flash of bright light on a dark night.,12/9/2000,43.1911111,-96.0055556
6/11/1994 01:30,macy,ne,us,fireball,60,1 min,SMALL PIECES&#44 TURNED COLORS&#44 AND BROKE INTO THREE PARTS THEN SHOT ACROSS THE DARK NIGHT.,2/14/2010,42.1130556,-96.3561111
6/11/1994 21:00,boston,ma,us,triangle,30,30 sec,3 Red trianles,5/14/2002,42.3583333,-71.0602778
6/12/1994 15:40,crawley (uk/england),,gb,triangle,420,7mins,It appeared over me and sat there. Once i looked at it&#44 it blinked out like a light.,12/20/2000,51.116667,-0.183333
6/12/1994 21:30,sawgrass,fl,us,other,360,5 to 6 min.,This is an addition to my previous report. Minor details I felt should be included.,11/28/2007,30.1925000,-81.3708333
6/12/1994 21:30,sawgrass,fl,us,other,360,5to6 min.,A CLOSE RANGE SIGHTING OF A CRAFT WITH ANGLED DOWN SWEPT FORWARD WINGS WITH A LARGER CENTRAL BODY.IT HAD ONE LARGE RED LIGHT ONTHE BOTT,4/2/1999,30.1925000,-81.3708333
6/14/1994 01:30,arkansas (ne part; location uncertain),ar,,triangle,900,15 minutes,Up close with a ufo abduction.,3/18/2014,35.20105,-91.831833
6/14/1994 02:00,malibu (north of; on pac. coast hwy.),ca,us,cigar,300,5 min.,red and orange lights pulsing in random sequence/ seemed like communicating,12/7/2006,34.0050000,-118.8091667
6/14/1994 19:00,sultanpur (india),,,other,180,3 minutes,HUMANOID IN SAREE,8/5/2009,26.264776,82.072706
6/15/1994 03:00,lemoore,ca,us,triangle,300,5mins,I saw a large&#44 triangluar shaped object with off-white lights at each corner slowing moving about 3-500ft high in the sky.,1/28/1999,36.3008333,-119.7819444
6/15/1994 14:00,jupiter,fl,us,light,28800,8 hours,TIME LOSS extremly fast light traveling north,5/24/2005,26.9338889,-80.0944444
6/15/1994 15:00,tallahassee,fl,us,egg,20,20 sec or more,I saw an egg like object out of the side of my eye while driving&#44 but it changed speed and shot away with no transition time.,6/12/2007,30.4380556,-84.2808333
6/15/1994 19:00,daytona beach,fl,us,other,300,5min/less,I saw it coming home one night the same day of a Shuttle launch in Daytona Beach&#44Fl.,12/20/2000,29.2105556,-81.0230556
6/15/1994 20:00,berrien center,mi,us,triangle,180,3 minutes,I saw a huge&#44 silent &#44black&#44 triangular shaped object float over the treetops of my home,2/24/2007,41.9566667,-86.2766667
6/15/1994 21:00,fredericktown (2205twp rd180),oh,us,sphere,600,10;00min,IDENTIFIED  SPACESHIP  FACT&#33&#33&#33,6/12/2002,40.4811111,-82.5408333
6/15/1994 21:00,auburn lake park,oh,,other,60,1 min to 30 seconds,5 light craft or crafts that made everyone but me go into a trans,4/28/2001,41.691629,-81.242458
6/15/1994 21:00,estill springs,tn,us,light,420,5-7min,Close encounter with round white light,6/10/2003,35.2705556,-86.1280556
6/15/1994 22:00,montgomery,al,us,triangle,600,10 minutes,A huge&#44 very low&#44 black triangle traveling at a very low speed and making a low hissing sound traveled directly over my home.,7/3/2013,32.3666667,-86.3
6/15/1994 22:00,st. louis,mo,us,triangle,60,1:oo min,Hi. Top of the day too you. I have been keeping these stories to myself for a long time.I think the time is right to tell someone.I,11/21/2010,38.6272222,-90.1977778
6/15/1994 22:00,ferndale,md,us,cylinder,24,24 sec.,A well lighted object seen from my window...,8/5/2000,39.1830556,-76.6405556
6/15/1994 23:00,darby,mt,us,unknown,300,5 minutes,Stars moving in a straight line.,2/18/2001,46.0227778,-114.1772222
6/15/1994 23:00,drain,or,us,light,300,3-5 min.,Large circle of light in the sky flashes brightly&#44 then shrinks to star size and zig-zaggs away.,7/16/2003,43.6588889,-123.3175
6/15/1994 23:00,federal way,wa,us,unknown,20,20 seconds,RE:Occurred : 6/15/1994 23:00 (Entered as : 1994 23:00) Reported: 7/13/2003 12:06:06 AM 00:06 Posted: 7/16/2003 Location: Drain&#44 OR Sha,5/15/2006,47.3225000,-122.3113889
6/15/1994 23:45,cheyenne,wy,us,light,30,30 seconds,Star like object over F. E. Warren AFB&#44 WY,8/16/2002,41.1400000,-104.8197222
6/15/1994 23:59,haifa (israel),,,circle,120,2 min,till i saw your site i doubted the existence of ufo&#44 now the truth is completely implicit that im relating to what i&#39v seen in my child,3/21/2003,32.794046,34.989571
6/16/1994 15:00,canton,oh,us,circle,8,08-seconds,Spotted a large reflective metal sphere observing heavy equipment. What was it &#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33,4/25/2002,40.7988889,-81.3786111
6/17/1994 21:50,old bridge,nj,us,disk,300,5 min,silent&#44 slow moving disc&#44 with bluish green glow seen in old bridge NJ on june 17th 1994.,10/28/2002,40.4147222,-74.3658333
6/18/1994 23:00,richmond,va,us,oval,180,2-3 minutes,A bunch of us were playing B Ball and we all saw three OFOs lit up white.,10/10/2011,37.5536111,-77.4605556
6/20/1994 21:00,oroville,wa,us,triangle,180,2-3 min.,White&#44 Triangular shape,11/9/2004,48.9391667,-119.4344444
6/21/1994 21:30,sioux falls,sd,us,sphere,300,5 min.,Orange white round light seen by 2 witnesses,3/13/2012,43.5500000,-96.7
6/23/1994 21:00,los angeles (outside of),ca,us,disk,30,20-30 sec,UFO&#39s are attracted to me.,3/23/2011,34.0522222,-118.2427778
6/26/1994 21:00,burbank,ca,us,light,60.3,1min.30sec.,A row of lights in the night sky vanished after they split formation.,5/24/2005,34.1808333,-118.3080556
6/29/1994 23:00,dull center (near bill) (north of douglas),wy,,light,300,5 minutes,Lights in shape of &quot;radio tower&quot; flew north,11/20/2002,43.331183,-105.139628
6/30/1994 00:00,south london (uk/england),,,circle,30,30 secoconds,i was about 9 years old when i was at my cousins house in bed looking out the window it was pitch black the stars where out from above,7/16/2006,51.508515,-0.125487
6/30/1994 12:00,guantanamo bay (cuba),,,other,240,4 minutes,Guantanamo bay sighting 1994,4/27/2007,20.021165,-75.113672
