Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1981 00:01,el cajon,ca,us,sphere,1800,30 minute,My husband and I were at home just bringing in the new year of 1981 watching the the ball drop in New York city having not even a glass,1/22/2004,32.7947222,-116.9616667
1/1/1981 01:00,el reno,ok,us,disk,1800,30 mins,New Years 1981 Crashing Disc,1/11/2002,35.5322222,-97.9547222
1/10/1981 20:30,glendora,ca,us,unknown,60,1 minute,On a very foggy night in 1981 I was illuminated by a silent unseen object in Glendora&#44 California,2/18/2001,34.1361111,-117.8644444
1/12/1981 22:00,west jefferson,oh,us,triangle,60,1 minute,Red Triangle Over West Jefferson.,1/10/2014,41.7386111,-80.77
1/15/1981 01:15,davenport,ia,us,cigar,1260,21 min,strange colered lights hovered before speeding away.,2/24/2007,41.5236111,-90.5775
1/15/1981 13:00,canberra (australia),,au,disk,3600,1 hour,silver round stationary 50&#44000 feet 1 hour cesna in size robot in appearence 1981 canberra australia 6 saw 1pm clear day.,2/14/2006,-35.27603,149.13435
1/15/1981 20:00,long beach,ca,us,triangle,15,10-15 sec,5 dull red lights in V formation cruising over the coast of Long Beach,8/7/2011,33.7669444,-118.1883333
1/17/1981 21:00,oroville,ca,us,diamond,30,30 sec,The craft was 250ft of the ground&#44 moving north directly overhead slowly. There was no sound&#33 Headed over town&#44 made a left bank&#44 and w,5/24/1999,39.5138889,-121.5552778
1/19/1981 21:30,wilmont (south of),mn,us,light,420,5 to 7 minutes,Coming home from a school event&#44 I noticed a light in the northern sky. It was bright white with red flashes&#44 moving slowly upward...,11/2/1999,43.7647222,-95.8269444
1/21/1981 17:00,chula vista,ca,us,other,300,5 minutes,Blimp shaped craft floating over I805  January 21&#44 1981&#44 5pm.,4/12/2013,32.6400000,-117.0833333
2/12/1981 12:23,flagstaff,az,us,cigar,120,2 minutes,the craft was cigar shaped looking kind of like a large blimp&#44 was at night&#44 white looking&#44 with veins of some sort on the outside of t,11/20/2002,35.1980556,-111.6505556
2/20/1981 14:00,flint,mi,us,,300,5 minutes,Beams of light on a cloudy afternoon,4/16/2005,43.0125000,-83.6875
2/23/1981 21:00,cameron,nc,us,light,900,15 min.,Round object hovering in sky then in a zig zag motion dissapering,1/28/1999,35.3266667,-79.2555556
2/27/1981 10:00,azusa,ca,us,light,180,3minets,I&#33 I found out&#33,11/21/2010,34.1336111,-117.9066667
3/1/1981 17:45,mckinleyville,ca,us,other,20,00:00:20,Large (house-sized)&#44 slow moving (45-60 mph)&#44 low altitude (&amp;lt; 2&#44000&#39) meteor witnessed spring 1981 N. CA.,12/20/2012,40.9466667,-124.0994444
3/1/1981 22:00,campbell,ca,us,cigar,180,3 minutes,Multiple sighting in Campbell CA of spacecraft in detail,3/11/2006,37.2872222,-121.9488889
