Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/10/1964 20:00,el cerrito (over old berkeley dump),ca,us,fireball,120,2 minutes,bal of fire in the sky no reported air crashes that night(unexplained),5/15/2006,37.9158333,-122.3105556
1/25/1964 20:30,omaha,ne,us,sphere,300,5 min.,Observing the first orbits of Echo 2 radar-reflective satellite through a 50 power telescope&#44 I saw a &quot;lesser light&quot; perhaps spherical&#44,1/5/2011,41.2586111,-95.9375
3/1/1964 13:15,beirut (lebanon),,,sphere,180,3 minutes,UFO was travling east to west &#44 500 feet  altitude &#44speed was about 75 / h&#44it was metalic color with three antinas . it was the size of,2/18/2001,33.888629,35.495479
3/1/1964 20:00,bristow,ok,us,,60,1 min,Childhood vision of a gray.,12/12/2011,35.8305556,-96.3908333
3/29/1964 21:00,cherry valley,ca,us,circle,1200,20 min.,Little girl wakes up to lights and sees UFO.,7/4/2011,33.9725000,-116.9763889
3/30/1964 13:00,fries,va,us,cylinder,1800,30minutes,no sound moved slow into the west wind. heavy iron metal  11am sunny day march windfrom west,10/31/2008,36.7161111,-80.9788889
4/3/1964 18:00,miami,fl,us,other,600,5-10 minutes,It was 1963-64&#44 I was 8-9 years old. It was just getting dark and we saw a very bright star in the north sky. It then turned into a clo,8/5/2009,25.7738889,-80.1938889
4/15/1964 19:00,valley station,ky,us,other,420,7 minutes,Very close view of oval/disk shaped craft in the spring of 1964,7/25/2004,38.1111111,-85.8702778
4/15/1964 20:30,bancroft,mi,us,light,1200,20 minutes,We were surrounded by these UFOs.,6/12/2008,42.8786111,-84.0638889
4/15/1964 22:00,seattle (80miles west of),wa,us,disk,1200,20 min,Many sighting in the sky,1/29/2002,47.6063889,-122.3308333
5/1/1964 22:00,orangevale,ca,us,light,300,five minutes,Chased by a single light - Sacramento&#44 CA 1964,6/18/2004,38.6786111,-121.2247222
5/5/1964 01:00,rangely,co,us,unknown,900,15 minutes?,Introduction,6/12/2008,40.0875000,-108.8041667
5/10/1964 02:00,pineville,ky,us,unknown,900,15 minutes,05/10/64 02:00 Little Creek KY      humming noise/house shaking,11/8/2003,36.7619444,-83.695
5/10/1964 19:00,vancouver (canada),bc,ca,,900,15 minutes,When I was babysitting my brother and sister in Vancouver we heard a sound that was loud and deep-so loud we ran outside to find the so,4/27/2007,49.25,-123.133333
5/15/1964 10:15,hardwick,vt,us,disk,300,5 min,3 Saucers seen flying in formation in a southern direction&#44 sighting lasted about 5 minutes by 2 people...,11/20/2001,44.5047222,-72.3686111
5/15/1964 12:00,texarkana (outside city limits),ar,us,disk,300,05 minutes,Saw very large flying object resting on ground on country road in middle of clear day.,9/28/2002,33.4416667,-94.0375
5/15/1964 15:00,covina,ca,us,cigar,300,5 min.,SLOWLY ROTATING CIGAR SHAPED METALLIC &#44DAYLIGHT LOW ALTITUDE OBJECT,4/30/2004,34.0900000,-117.8894444
5/15/1964 15:00,covina/west covina,ca,,cigar,600,10 min.,Verification of tumbling UFO over Covina Ca. on 5-15-64,8/27/2009,34.099398,-117.906066
6/1/1964 04:30,haltom city,tx,us,light,600,10 minutes,Light beam travel across roof-tops...1964.,2/1/2007,32.7994444,-97.2688889
6/1/1964 15:00,sallisaw,ok,us,light,1800,30 minutes,&#39&#39ON ICE PROJECT&#39&#39 - UNDERGROUND CITY&#44 3 ET&#39s - 2 were KIA in CRASH  and 1 ALIVE POW DIED LATER&#44  MILITARY INSTALLATION&#44,5/12/2011,35.4602778,-94.7872222
6/1/1964 16:00,butler,pa,us,,120,2 minutes,NOT A CRAFT&#44A BEING&#44ALL BLACK&#44PONTED HANDS AND FEET/SAW NO EARS OR NOSE/SLIT FOR MOUTH/VERY SMOOTH TEXTURE/SAW IN WOODS WHILE SLEDRIDIN,6/23/1999,40.8611111,-79.8955556
6/1/1964 21:30,north yakima,wa,,circle,3600,1 hour,We were looking for weather satelites&#44 these 3 colors (red&#44 blue&#44green)came zooming up to meet at one spot.  From the height (mile or s,3/7/2000,46.602071,-120.505899
6/5/1964 10:00,new york city (brooklyn),ny,us,disk,5400,30 min-1hr,white ufo round flying saucer&#44 had a top and bottom and rotated in opposite directions&#44 moved from one place to another so fast it seem,3/19/2009,40.7141667,-74.0063889
6/9/1964 21:00,baltimore,md,us,sphere,30,30 seconds,June&#44 1964; 9;00 PM: immense counter-rotating double domed craft only 100 feet above me,7/16/2006,39.2902778,-76.6125
6/10/1964 03:00,montrose,co,us,light,420,5-7 minutes,A father and son driving to work saw intense blue light fill valley.,8/30/1999,38.4783333,-107.8755556
6/10/1964 22:00,chicago,il,us,circle,120,2 minutes,Disc shaped orange in color with darker crater shapes with in it,7/4/2012,41.8500000,-87.65
6/14/1964 13:00,reno,nv,us,disk,900,15 minutes,I saw a luminous object which I can only desribe as a UFO...,7/30/2002,39.5297222,-119.8127778
6/15/1964 06:00,miami,fl,us,light,300,~5 minutes,Very bright light in night sky leaving at incredible speed from an apparent hovering position,10/12/2001,25.7738889,-80.1938889
6/15/1964 11:00,great falls,mt,us,sphere,1800,30 min.,As I watched&#44 they formed a circle at 1000 plus feet which must have been close to 1/4 mile accross.,5/27/2003,47.5002778,-111.3
6/15/1964 13:00,tulsa,ok,us,circle,30,30 seconds,While crossing the driveway of my front yard&#44 I happened to look straight up.  There was no particular reason that I have ever been abl,4/16/2005,36.1538889,-95.9925
6/15/1964 21:00,milan,tn,us,sphere,600,10 min.,Large redish-orange sphere that slowly desended outside our house.,4/27/2004,35.9197222,-88.7588889
6/15/1964 21:30,anchorville,mi,us,disk,180,3 miutes,I saw into disc with clear openings under it&#44 chased by police at tree top level&#44 then hesitating directly above my home.,7/16/2003,42.6911111,-82.6886111
6/15/1964 22:00,marble falls,tx,us,light,30,30 seconds,Three rapidly moving high lights joined a larger light which then winked out.,4/27/2004,30.5780556,-98.2725
6/15/1964 23:00,destrehan,la,us,light,30,30 seconds,three lights in the night sky  with very unusual behavior.,5/27/2003,29.9427778,-90.3516667
6/19/1964 20:00,tucson,az,us,triangle,10,10 sec,Early 60&#39s Triangle Craft,9/17/2003,32.2216667,-110.9258333
6/28/1964 21:00,alexandria,va,us,disk,600,10 minutes,1965 or 64  Chestnut Pl Alex&#44 VA  dusk saucer like with spinning top like red/blue/green bottom of object.,7/3/2013,38.8047222,-77.0472222
6/29/1964 21:50,atlanta,ga,us,changing,900,15 minutes,UFO over  drive-in theatre.,5/12/2009,33.7488889,-84.3880556
6/30/1964 01:00,ontonagon,mi,us,rectangle,180,3 minutes,Large rectangular shape heading up River St. to Lake Superior.,2/4/2013,46.8711111,-89.3138889
6/30/1964 14:00,hoquiam,wa,us,other,300,5 minutes?,I was about five or six years old&#44 I was on my way down a primitive road to play baseball with the rest of the kids&#44 out in the field t,5/3/2000,46.9811111,-123.8880556
6/30/1964 21:30,lewistown,il,us,other,120,several minutes,Not a craft&#44 but a humanoid being that emanated light...,9/2/2005,40.3930556,-90.1547222
7/1/1964 12:00,laurel springs,nj,us,other,300,5 minutes ?,Large glowing rock&#44 covered the sky&#44 very low&#44 just above the trees&#44 appeared/dissappeared silently&#44 darkened the sky.,9/28/2003,39.8200000,-75.0066667
7/1/1964 20:00,omaha,ne,us,disk,600,10 minutes,At dusk&#44 we saw a saucer-shaped object that hovered silently for 5 minutes&#44 then darted out of sight,4/16/2005,41.2586111,-95.9375
7/7/1964 21:30,wautoma,wi,us,light,1200,20 minutes,A very close encounter with a UFO; right at the back window of my 1960 Corvair.,3/31/2008,44.0747222,-89.2877778
7/9/1964 22:30,chicago,il,us,disk,30,30 seconds,Surprised by disc hovering above the highway in front of me.,10/31/2008,41.8500000,-87.65
7/10/1964 22:00,defiance,oh,us,light,420,7 min.,bright object  with beam of light and right angle turn in flight,12/12/2009,41.2844444,-84.3558333
7/12/1964 12:00,drew,or,us,circle,1200,20 minutes,Date/Time 07/1964 City: Drew State: Oregon Shape Silver(Metallic) Disc Duration 30 min Summary object hovered above work location .,2/8/2011,42.8819444,-122.8983333
7/14/1964 13:00,hamilton,mt,us,oval,900,15min,Summer of 1964&#44 red-orange saucer-ovals sighted from Missoula&#44 to Darby&#44 Montana.,9/29/2004,46.2469444,-114.1594444
